"id"	"time.start"	"time.end"	"variable"	"file.name"
"nhd_1098904"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098904_19800101.20991231_dlwrfsfc.RData"
"nhd_1098904"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098904_19800101.20991231_dswrfsfc.RData"
"nhd_1098904"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098904_19800101.20991231_precip.RData"
"nhd_1098904"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098904_19800101.20991231_relhumperc.RData"
"nhd_1098904"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098904_19800101.20991231_snow.RData"
"nhd_1098942"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098942_19800101.20991231_airtemp.RData"
"nhd_1098942"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098942_19800101.20991231_dlwrfsfc.RData"
"nhd_1098942"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098942_19800101.20991231_dswrfsfc.RData"
"nhd_1098942"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098942_19800101.20991231_precip.RData"
"nhd_1098942"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098942_19800101.20991231_relhumperc.RData"
"nhd_1098942"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098942_19800101.20991231_snow.RData"
"nhd_1098942"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_1098942_19800101.20991231_windspeed.RData"
"nhd_1098954"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098954_19800101.20991231_airtemp.RData"
"nhd_1098954"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098954_19800101.20991231_dlwrfsfc.RData"
"nhd_1098954"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098954_19800101.20991231_dswrfsfc.RData"
"nhd_1098954"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098954_19800101.20991231_precip.RData"
"nhd_1098954"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098954_19800101.20991231_relhumperc.RData"
"nhd_1098954"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098954_19800101.20991231_snow.RData"
"nhd_1098954"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_1098954_19800101.20991231_windspeed.RData"
"nhd_1098968"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098968_19800101.20991231_airtemp.RData"
"nhd_1098968"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098968_19800101.20991231_dlwrfsfc.RData"
"nhd_1098968"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098968_19800101.20991231_dswrfsfc.RData"
"nhd_1098968"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098968_19800101.20991231_precip.RData"
"nhd_1098968"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098968_19800101.20991231_relhumperc.RData"
"nhd_1098968"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098968_19800101.20991231_snow.RData"
"nhd_1098968"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_1098968_19800101.20991231_windspeed.RData"
"nhd_1098974"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098974_19800101.20991231_airtemp.RData"
"nhd_1098974"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098974_19800101.20991231_dlwrfsfc.RData"
"nhd_1098974"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098974_19800101.20991231_dswrfsfc.RData"
"nhd_1098974"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098974_19800101.20991231_precip.RData"
"nhd_1098974"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098974_19800101.20991231_relhumperc.RData"
"nhd_1098974"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098974_19800101.20991231_snow.RData"
"nhd_1098974"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_1098974_19800101.20991231_windspeed.RData"
"nhd_1098990"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098990_19800101.20991231_airtemp.RData"
"nhd_1098990"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098990_19800101.20991231_dlwrfsfc.RData"
"nhd_1098990"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098990_19800101.20991231_dswrfsfc.RData"
"nhd_1098990"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098990_19800101.20991231_precip.RData"
"nhd_1098990"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098990_19800101.20991231_relhumperc.RData"
