"id"	"source"	"type"	"zmax"
"nhd_2366276"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098738"	"mn_lakelist"	"maxdepth"	NA
"nhd_2365766"	"mn_lakelist"	"maxdepth"	NA
"nhd_2365770"	"mn_lakelist"	"maxdepth"	5.4864
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2365768"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2365864"	"mn_lakelist"	"maxdepth"	NA
"nhd_2365840"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2365922"	"mn_lakelist"	"maxdepth"	1.524
"nhd_2365904"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2365942"	"mn_lakelist"	"maxdepth"	20.7264
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2365940"	"mn_lakelist"	"maxdepth"	1.524
"nhd_2366026"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2365746"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2365814"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2366024"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
