"id","source","type","zmax"
"nhd_13045119","kevin","maxdepth",12.4968
"nhd_13045107","kevin","maxdepth",14.3256
"nhd_13045123","kevin","maxdepth",4.572
NA,"kevin","maxdepth",3.6576
NA,"kevin","maxdepth",10.0584
"nhd_12219526","kevin","maxdepth",4.572
"nhd_12221268","kevin","maxdepth",7.62
"nhd_12219596","kevin","maxdepth",4.8768
"nhd_6791453","kevin","maxdepth",4.572
"nhd_6791465","kevin","maxdepth",13.1064
"nhd_6794425","kevin","maxdepth",1.524
"nhd_11950065","kevin","maxdepth",14.0208
"nhd_6791181","kevin","maxdepth",1.524
"nhd_11950039","kevin","maxdepth",7.62
"nhd_11950027","kevin","maxdepth",12.8016
"nhd_11950083","kevin","maxdepth",14.0208
"nhd_11950145","kevin","maxdepth",7.9248
"nhd_11950121","kevin","maxdepth",18.8976
"nhd_13391523","kevin","maxdepth",4.572
"nhd_13391517","kevin","maxdepth",7.9248
"nhd_13391471","kevin","maxdepth",7.9248
"nhd_13391453","kevin","maxdepth",9.4488
"nhd_11950283","kevin","maxdepth",10.9728
NA,"kevin","maxdepth",13.1064
NA,"kevin","maxdepth",12.192
"nhd_13391497","kevin","maxdepth",7.62
"nhd_11949917","kevin","maxdepth",7.62
"nhd_11949977","kevin","maxdepth",18.288
"nhd_11949911","kevin","maxdepth",6.4008
NA,"kevin","maxdepth",10.0584
NA,"kevin","maxdepth",12.4968
NA,"kevin","maxdepth",27.1272
NA,"kevin","maxdepth",9.144
"nhd_12017888","kevin","maxdepth",4.572
NA,"kevin","maxdepth",17.9832
"nhd_11949987","kevin","maxdepth",10.0584
"nhd_11949927","kevin","maxdepth",17.0688
"nhd_11949925","kevin","maxdepth",22.5552
"nhd_11949857","kevin","maxdepth",14.3256
"nhd_11949893","kevin","maxdepth",18.288
"nhd_11949845","kevin","maxdepth",15.8496
NA,"kevin","maxdepth",10.0584
NA,"kevin","maxdepth",9.4488
"nhd_12017908","kevin","maxdepth",11.8872
NA,"kevin","maxdepth",5.4864
"nhd_11950091","kevin","maxdepth",16.764
"nhd_13391395","kevin","maxdepth",16.1544
"nhd_11950093","kevin","maxdepth",4.8768
NA,"kevin","maxdepth",9.4488
"nhd_13391389","kevin","maxdepth",16.1544
"nhd_11950081","kevin","maxdepth",16.4592
"nhd_11950071","kevin","maxdepth",10.3632
NA,"kevin","maxdepth",3.048
"nhd_11949945","kevin","maxdepth",17.6784
"nhd_13391415","kevin","maxdepth",12.4968
"nhd_13391417","kevin","maxdepth",11.8872
"nhd_13391425","kevin","maxdepth",6.4008
"nhd_13391423","kevin","maxdepth",12.192
"nhd_13391445","kevin","maxdepth",7.0104
"nhd_13391441","kevin","maxdepth",11.2776
NA,"kevin","maxdepth",11.5824
NA,"kevin","maxdepth",13.716
NA,"kevin","maxdepth",6.7056
"nhd_11949833","kevin","maxdepth",20.1168
NA,"kevin","maxdepth",10.668
NA,"kevin","maxdepth",10.9728
"nhd_11949849","kevin","maxdepth",20.1168
"nhd_11949875","kevin","maxdepth",23.1648
"nhd_11949843","kevin","maxdepth",14.0208
"nhd_11950037","kevin","maxdepth",5.1816
"nhd_12221290","kevin","maxdepth",7.3152
"nhd_13391511","kevin","maxdepth",11.5824
"nhd_12017938","kevin","maxdepth",9.7536
"nhd_11950015","kevin","maxdepth",5.1816
"nhd_11950059","kevin","maxdepth",18.8976
"nhd_11949831","kevin","maxdepth",9.4488
NA,"kevin","maxdepth",10.668
"nhd_12018034","kevin","maxdepth",11.2776
"nhd_11949533","kevin","maxdepth",6.7056
"nhd_11949567","kevin","maxdepth",3.9624
NA,"kevin","maxdepth",5.1816
"nhd_11949551","kevin","maxdepth",15.5448
"nhd_14445254","kevin","maxdepth",0.9144
"nhd_11947877","kevin","maxdepth",4.8768
NA,"kevin","maxdepth",1.2192
"nhd_12219644","kevin","maxdepth",2.7432
"nhd_11949829","kevin","maxdepth",12.4968
"nhd_11949485","kevin","maxdepth",10.9728
"nhd_11949543","kevin","maxdepth",6.4008
"nhd_11949581","kevin","maxdepth",5.4864
"nhd_12018090","kevin","maxdepth",4.2672
"nhd_12016832","kevin","maxdepth",14.0208
"nhd_11949787","kevin","maxdepth",6.7056
"nhd_11949851","kevin","maxdepth",18.288
"nhd_11949511","kevin","maxdepth",6.096
"nhd_11949459","kevin","maxdepth",26.2128
"nhd_11949593","kevin","maxdepth",3.9624
"nhd_11949625","kevin","maxdepth",14.0208
"nhd_11949825","kevin","maxdepth",13.716
"nhd_11949497","kevin","maxdepth",1.2192
"nhd_11949661","kevin","maxdepth",3.6576
"nhd_13391599","kevin","maxdepth",9.7536
"nhd_11949993","kevin","maxdepth",6.4008
"nhd_11949707","kevin","maxdepth",7.0104
"nhd_11949989","kevin","maxdepth",8.5344
NA,"kevin","maxdepth",7.9248
"nhd_11949799","kevin","maxdepth",14.6304
NA,"kevin","maxdepth",1.8288
"nhd_11949785","kevin","maxdepth",7.9248
"nhd_11949775","kevin","maxdepth",8.2296
NA,"kevin","maxdepth",7.9248
"nhd_12017844","kevin","maxdepth",26.2128
"nhd_6791795","kevin","maxdepth",4.2672
"nhd_11949709","kevin","maxdepth",10.9728
"nhd_6791867","kevin","maxdepth",4.8768
"nhd_6791887","kevin","maxdepth",4.572
"nhd_6791977","kevin","maxdepth",19.2024
NA,"kevin","maxdepth",0
"nhd_6791567","kevin","maxdepth",3.6576
NA,"kevin","maxdepth",8.2296
NA,"kevin","maxdepth",10.0584
NA,"kevin","maxdepth",15.5448
"nhd_6791809","kevin","maxdepth",12.8016
"nhd_6791921","kevin","maxdepth",7.3152
"nhd_6791823","kevin","maxdepth",20.4216
NA,"kevin","maxdepth",16.764
"nhd_6791925","kevin","maxdepth",27.432
"nhd_6791919","kevin","maxdepth",7.9248
NA,"kevin","maxdepth",5.4864
NA,"kevin","maxdepth",12.4968
"nhd_6791951","kevin","maxdepth",11.5824
NA,"kevin","maxdepth",10.9728
"nhd_6791541","kevin","maxdepth",3.048
"nhd_6791525","kevin","maxdepth",9.7536
"nhd_6791563","kevin","maxdepth",7.9248
NA,"kevin","maxdepth",9.4488
"nhd_6791581","kevin","maxdepth",3.048
"nhd_6791605","kevin","maxdepth",9.4488
NA,"kevin","maxdepth",3.6576
"nhd_6791627","kevin","maxdepth",4.8768
NA,"kevin","maxdepth",4.8768
NA,"kevin","maxdepth",6.096
"nhd_6791783","kevin","maxdepth",6.4008
"nhd_6791593","kevin","maxdepth",13.716
NA,"kevin","maxdepth",10.9728
"nhd_11949453","kevin","maxdepth",7.9248
"nhd_11950017","kevin","maxdepth",20.1168
"nhd_11949383","kevin","maxdepth",5.4864
"nhd_6791449","kevin","maxdepth",4.572
"nhd_6791431","kevin","maxdepth",1.8288
"nhd_6791509","kevin","maxdepth",5.1816
"nhd_12221160","kevin","maxdepth",14.3256
NA,"kevin","maxdepth",5.1816
"nhd_12117484","kevin","maxdepth",17.0688
NA,"kevin","maxdepth",29.2608
"nhd_12227425","kevin","maxdepth",8.5344
"nhd_12117528","kevin","maxdepth",3.6576
"nhd_12227499","kevin","maxdepth",21.0312
