"MonitoringLocationIdentifier","LatitudeMeasure","LongitudeMeasure","id"
"USGS-445854088501200",44.981641,-88.8367736,"nhd_9029551"
"USGS-445857088501901",44.9824743,-88.8387181,NA
"USGS-445858088501500",44.9827521,-88.837607,"nhd_9029551"
"USGS-445858088514600",44.9827514,-88.8628851,NA
"USGS-445901088502900",44.9835853,-88.8414959,"nhd_9029551"
"USGS-445901088513500",44.9835848,-88.8598295,"nhd_9029551"
"USGS-445902088501500",44.9838631,-88.837607,"nhd_9029551"
"USGS-445902088511100",44.9838628,-88.8531628,"nhd_9029551"
"USGS-445904088502100",44.9844186,-88.8392737,"nhd_9029551"
"USGS-445904088505900",44.9844184,-88.8498294,"nhd_9029551"
"USGS-445905088512700",44.984696,-88.8576073,"nhd_9029551"
"USGS-445906088503600",44.9849741,-88.8434404,"nhd_9029551"
"USGS-445906088505800",44.9849739,-88.8495516,"nhd_9029551"
"USGS-445914088505500",44.9871962,-88.8487183,"nhd_9029551"
"USGS-450050087200300",45.0138889,-87.3341667,NA
"USGS-450055087195800",45.0153056,-87.3328,NA
"USGS-450058087200100",45.0160361,-87.3337083,NA
"USGS-450145088304001",45.0291512,-88.5112162,"nhd_6808820"
"USGS-450215088532501",45.0374718,-88.8903858,"nhd_9026795"
"USGS-450215088532502",45.0374718,-88.8903858,"nhd_9026795"
"USGS-450244088552701",45.0455265,-88.9242752,"nhd_9026785"
"USGS-450305088310501",45.0513716,-88.5181607,"nhd_6808778"
"USGS-450458088504001",45.0827495,-88.844552,NA
"USGS-450503088504301",45.0841383,-88.8453854,NA
"USGS-450544088481301",45.0955277,-88.8037182,"nhd_14725926"
"USGS-450607088520501",45.1019153,-88.8681636,"nhd_9026731"
"USGS-450642088524501",45.1116371,-88.8792749,"nhd_9026727"
"USGS-450642088524502",45.1116371,-88.8792749,"nhd_9026727"
"USGS-451029092301400",45.1747222,-92.5038889,"nhd_2647536"
"USGS-451224090415300",45.2066667,-90.6980556,"nhd_13102555"
"USGS-451511087550900",45.2530309,-87.9192741,"nhd_6818344"
"USGS-451540087525700",45.2610865,-87.8826081,"nhd_6818344"
"USGS-451559088383901",45.2663056,-88.6442778,NA
"USGS-451651091290701",45.2807953,-91.4854391,NA
"USGS-451714091282701",45.2872222,-91.4741667,NA
"USGS-451730092371300",45.2916667,-92.6202778,"nhd_2647104"
"USGS-451853092334600",45.3147222,-92.5627778,"nhd_2647022"
"USGS-451909092253300",45.3191667,-92.4258333,"nhd_2646860"
"USGS-452005091171000",45.3347222,-91.2861111,"nhd_13124014"
"USGS-452109089282000",45.3525,-89.4722222,"nhd_14726340"
"USGS-452241088224800",45.3780222,-88.380109,"nhd_6819498"
"USGS-452516088254001",45.4210766,-88.427888,"nhd_6819414"
"USGS-452617088565800",45.4380556,-88.9494444,"nhd_9026391"
"USGS-452631089112601",45.4419056,-89.1906739,NA
"USGS-452723088541501",45.4563533,-88.9042789,"nhd_9026371"
"USGS-452754092234300",45.4649577,-92.3954736,"nhd_2646368"
"USGS-452755092264600",45.4652359,-92.4463093,"nhd_2646368"
"USGS-452803088541001",45.4674643,-88.9028901,"nhd_9026361"
"USGS-452826088544101",45.473853,-88.9115015,NA
"USGS-452858092265300",45.4827355,-92.4482541,"nhd_2646368"
"USGS-452904088542201",45.4844085,-88.9062237,NA
"USGS-452919092244400",45.4886111,-92.4122222,"nhd_2646336"
"USGS-452947088050600",45.4963889,-88.085,NA
"USGS-453023089335505",45.5063494,-89.5654098,NA
"USGS-453100089343002",45.5166273,-89.5751328,NA
"USGS-453134092172101",45.5260662,-92.289358,NA
"USGS-453142092180100",45.5282885,-92.3004696,"nhd_2644214"
"USGS-453243091463900",45.5452333,-91.7776708,"nhd_13079127"
"USGS-453300088500001",45.549964,-88.8334458,NA
"USGS-453327088460101",45.5574647,-88.7670556,NA
"USGS-453341092255700",45.5613889,-92.4325,"nhd_2644138"
"USGS-453420091551600",45.5721758,-91.9212869,NA
"USGS-453421091333700",45.5724584,-91.5604423,NA
"USGS-453424091551600",45.5732868,-91.9212869,NA
"USGS-453441091545300",45.578009,-91.9148978,NA
"USGS-453442088493501",45.578297,-88.8265018,NA
"USGS-453446091465100",45.579399,-91.7810043,NA
"USGS-453447092054201",45.579675,-92.0951827,"nhd_2267269"
"USGS-453452092022600",45.5811111,-92.0405556,"nhd_13080617"
"USGS-453500088540000",45.5833333,-88.9,"nhd_6817056"
"USGS-453502091551700",45.5838421,-91.9215647,"nhd_13078961"
"USGS-453519091352500",45.5885686,-91.5904432,"nhd_13078817"
"USGS-453522091360600",45.5894017,-91.6018324,NA
"USGS-453535091550800",45.5930085,-91.9190646,"nhd_13078961"
"USGS-453554091561000",45.5982859,-91.9362874,NA
"USGS-453554092042101",45.5982855,-92.0726817,NA
"USGS-453555092040901",45.5985632,-92.0693482,"nhd_13080589"
"USGS-453601092035301",45.6002298,-92.0649036,"nhd_13080589"
"USGS-453603092035701",45.6007854,-92.0660147,"nhd_13080589"
"USGS-453608092035801",45.6021742,-92.0662925,"nhd_13080589"
"USGS-453608092041201",45.6021742,-92.0701816,"nhd_13080589"
"USGS-453612092034901",45.6032853,-92.0637924,"nhd_13080589"
"USGS-453707091481501",45.6185644,-91.8043385,"nhd_13078811"
"USGS-453725091345100",45.6235678,-91.5809985,"nhd_13078817"
"USGS-453754091490900",45.6316194,-91.819339,"nhd_13078811"
"USGS-453902089423200",45.6505556,-89.7088889,"nhd_13394989"
"USGS-453907091345800",45.6519004,-91.5829431,"nhd_13078737"
"USGS-453918089322600",45.655,-89.5405556,"nhd_13394981"
"USGS-454300089515900",45.7166667,-89.8663889,"nhd_13394473"
"USGS-454322092100500",45.7227778,-92.1680556,"nhd_2266861"
"USGS-454344091531800",45.728838,-91.888508,"nhd_2264553"
"USGS-454419091541100",45.7385598,-91.9032307,"nhd_2264553"
"USGS-454429091543400",45.7413374,-91.9096198,"nhd_2264553"
"USGS-454439089052000",45.7441667,-89.0888889,"nhd_13394663"
"USGS-454547090393300",45.7630556,-90.6591667,"nhd_12991497"
"USGS-454554089473400",45.7649555,-89.7929246,"nhd_13394447"
"USGS-454607092081401",45.7685582,-92.1374073,"nhd_2266673"
"USGS-454616092082100",45.7711111,-92.1391667,"nhd_2266673"
"USGS-454622088324801",45.7727371,-88.546788,NA
"USGS-454709088215800",45.7858333,-88.3661111,"nhd_6842573"
"USGS-454710089573000",45.7861111,-89.9583333,"nhd_13394327"
"USGS-454711092203001",45.7863369,-92.3418604,"nhd_2266571"
"USGS-454724091303600",45.7899542,-91.5101656,"nhd_13121212"
"USGS-454741092190200",45.7946698,-92.3174151,"nhd_2266571"
"USGS-454755089391200",45.7985,-89.6534167,"nhd_13394077"
"USGS-454800091312900",45.7999537,-91.5248887,"nhd_13121212"
"USGS-454809089284200",45.8024533,-89.4784717,"nhd_13394311"
"USGS-454904092122401",45.8177241,-92.2068555,"nhd_2266515"
"USGS-454910092134000",45.8193908,-92.2279676,"nhd_2266515"
"USGS-454921092124300",45.8224462,-92.2121336,"nhd_2266515"
"USGS-454938091475500",45.8271707,-91.798785,"nhd_2264087"
"USGS-454939091481600",45.8274484,-91.8046186,"nhd_2264087"
"USGS-454940092183501",45.8277247,-92.3099149,"nhd_2266531"
"USGS-454945091483900",45.829115,-91.8110077,"nhd_2264087"
"USGS-454953091490200",45.8313371,-91.8173968,"nhd_2264087"
"USGS-455000089330001",45.8332864,-89.5501413,NA
"USGS-455011089445600",45.8363889,-89.7488889,"nhd_13394115"
"USGS-455013091490200",45.8368926,-91.817397,"nhd_2264087"
"USGS-455021089401701",45.8391201,-89.6715342,"nhd_14446998"
"USGS-455024089454400",45.84,-89.7622222,"nhd_13394115"
"USGS-455034091493300",45.8427257,-91.8260085,"nhd_2264087"
"USGS-455122089394800",45.8560643,-89.6634788,"nhd_13394003"
"USGS-455125090095400",45.8569444,-90.165,"nhd_12991241"
"USGS-455134088083400",45.8594444,-88.1427778,"nhd_6842473"
"USGS-455145089442600",45.8624533,-89.7407037,"nhd_13393881"
"USGS-455158089180300",45.8661111,-89.3008333,"nhd_13394033"
"USGS-455206089425200",45.8682864,-89.7145918,"nhd_13393881"
"USGS-455208089435800",45.868842,-89.7329258,"nhd_13393881"
"USGS-455214089412800",45.8705086,-89.6912578,"nhd_13393881"
"USGS-455226089395100",45.8738418,-89.6643125,NA
"USGS-455232089424100",45.8755085,-89.7115364,"nhd_13393881"
"USGS-455240092050401",45.8777231,-92.0846287,"nhd_2268385"
"USGS-455354092064101",45.8982784,-92.1115745,NA
"USGS-455403089271900",45.9007859,-89.455417,"nhd_13393637"
"USGS-455413089270900",45.9035637,-89.4526392,"nhd_13393637"
"USGS-455414089284700",45.9038412,-89.4798624,"nhd_13393637"
"USGS-455426089254700",45.9071749,-89.4298607,"nhd_13393757"
"USGS-455428089271000",45.9077303,-89.452917,"nhd_13393637"
"USGS-455428089282400",45.9077301,-89.4734734,"nhd_13393637"
"USGS-455430089031201",45.9082902,-89.053461,"nhd_13393809"
"USGS-455430089271200",45.9083692,-89.4533338,"nhd_13393637"
"USGS-455430089511001",45.9082854,-89.8529298,"nhd_13346928"
"USGS-455430089550001",45.9082852,-89.9168202,"nhd_13393687"
"USGS-455432089271300",45.9087303,-89.4536671,"nhd_13393637"
"USGS-455433089272300",45.9091192,-89.4565283,"nhd_13393637"
"USGS-455437089270800",45.9102303,-89.4523616,"nhd_13393637"
"USGS-455437089271500",45.9102581,-89.4542227,"nhd_13393637"
"USGS-455437092022300",45.9102227,-92.039905,"nhd_1855411"
"USGS-455439089272100",45.9107303,-89.4560839,"nhd_13393637"
"USGS-455442089270400",45.9115358,-89.4513615,"nhd_13393637"
"USGS-455442089280500",45.911619,-89.4681955,"nhd_13393637"
"USGS-455443089272600",45.9118691,-89.4574451,"nhd_13393637"
"USGS-455445089270100",45.9123692,-89.4504726,"nhd_13393637"
"USGS-455445089275100",45.9124524,-89.4643065,"nhd_13393637"
"USGS-455445089275700",45.9124524,-89.4659732,"nhd_13393637"
"USGS-455446089273000",45.9127858,-89.4583896,"nhd_13393637"
"USGS-455446089275300",45.9127302,-89.464862,"nhd_13393637"
"USGS-455446089370300",45.91273,-89.6176451,"nhd_13393683"
"USGS-455449089273300",45.9135635,-89.4593063,"nhd_13393637"
"USGS-455452089274700",45.9143968,-89.4631953,"nhd_13393637"
"USGS-455453089274100",45.9146746,-89.4615286,"nhd_13393637"
"USGS-455500089491001",45.9166186,-89.8195959,"nhd_13393651"
"USGS-455500089494001",45.9166186,-89.8279294,"nhd_13346922"
"USGS-455504089260500",45.9177304,-89.434861,"nhd_13393705"
"USGS-455507092013500",45.9185559,-92.0265713,"nhd_1855411"
"USGS-455509089273700",45.919119,-89.4604176,"nhd_13393637"
"USGS-455510089494501",45.9193963,-89.8293184,"nhd_13346888"
"USGS-455518089272800",45.921619,-89.4579175,"nhd_13393637"
"USGS-455522089273100",45.9227301,-89.4587509,"nhd_13393637"
"USGS-455524089273900",45.9232857,-89.4609732,"nhd_13393637"
"USGS-455527089253100",45.9242304,-89.4253053,"nhd_13393637"
"USGS-455528089254700",45.9243692,-89.4298055,"nhd_13393637"
"USGS-455529089272500",45.9246746,-89.4570842,"nhd_13393637"
"USGS-455531089254500",45.9252581,-89.4293055,"nhd_13393637"
"USGS-455532089253900",45.9255081,-89.4276387,"nhd_13393637"
"USGS-455534089270500",45.9260635,-89.4515285,"nhd_13393637"
"USGS-455535089254300",45.9262025,-89.4287221,"nhd_13393637"
"USGS-455535089271300",45.9263412,-89.4537508,"nhd_13393637"
"USGS-455537089254100",45.9268692,-89.4282777,"nhd_13393637"
"USGS-455539089254000",45.9274248,-89.4278888,"nhd_13393637"
"USGS-455540089254900",45.9277303,-89.4304167,"nhd_13393637"
"USGS-455540089255500",45.9277303,-89.4320834,"nhd_13393637"
"USGS-455540089264600",45.9277302,-89.4462505,"nhd_13393637"
"USGS-455540092022600",45.9277224,-92.0407387,"nhd_1855411"
"USGS-455541089261900",45.928008,-89.4387503,"nhd_13393637"
"USGS-455542089253800",45.9282581,-89.427361,"nhd_13393637"
"USGS-455542089255800",45.9282858,-89.4329167,"nhd_13393637"
"USGS-455545089262500",45.9291191,-89.440417,"nhd_13393637"
"USGS-455546089261600",45.9293969,-89.4379169,"nhd_13393637"
"USGS-455547089260000",45.9296747,-89.4334724,"nhd_13393637"
"USGS-455550089260400",45.930508,-89.4345835,"nhd_13393637"
"USGS-455550089260900",45.930508,-89.4359725,"nhd_13393637"
"USGS-455550089263600",45.9305079,-89.4434727,"nhd_13393637"
"USGS-455551089262600",45.9307857,-89.4406949,"nhd_13393637"
"USGS-455552089260000",45.9310636,-89.4334724,"nhd_13393637"
"USGS-455557089311000",45.9324519,-89.5195866,"nhd_13393595"
"USGS-455610089585001",45.9360619,-89.9807114,NA
"USGS-455635092021800",45.943,-92.0385167,"nhd_1855289"
"USGS-455636090030500",45.9433333,-90.0513889,"nhd_12990981"
"USGS-455638089034501",45.9438889,-89.0625,"nhd_13393597"
"USGS-455651090312700",45.9474549,-90.5243321,"nhd_13349262"
"USGS-455655089465001",45.9485625,-89.7807069,NA
"USGS-455700089224900",45.9499527,-89.3804153,"nhd_13393521"
"USGS-455700089530001",45.9499509,-89.8834872,"nhd_13346740"
"USGS-455700089530002",45.9499509,-89.8834872,"nhd_13346740"
"USGS-455700089530003",45.9499509,-89.8834872,"nhd_13346740"
"USGS-455706089232400",45.9516192,-89.3901379,NA
"USGS-455730089480001",45.9582844,-89.8001521,"nhd_13346682"
"USGS-455730089500001",45.9582842,-89.8334863,"nhd_13346614"
"USGS-455730089500002",45.9582842,-89.8334863,"nhd_13346614"
"USGS-455730089550001",45.9582838,-89.9168216,"nhd_13346562"
"USGS-455730089552001",45.9582838,-89.9223773,"nhd_13346562"
"USGS-455730089552002",45.9582838,-89.9223773,"nhd_13346562"
"USGS-455730089552003",45.9582838,-89.9223773,"nhd_13346562"
"USGS-455731090311000",45.9585657,-90.5196106,"nhd_13349262"
"USGS-455743089214301",45.9618971,-89.3620816,"nhd_13393507"
"USGS-455800089463001",45.9666177,-89.7751517,"nhd_13346620"
"USGS-455803090310800",45.9674544,-90.5190556,"nhd_13349262"
"USGS-455828090302800",45.9744444,-90.5077778,"nhd_13349304"
"USGS-455841091235300",45.9779722,-91.3979722,NA
"USGS-455854090310300",45.9816207,-90.5176676,NA
"USGS-455900089481001",45.9832838,-89.8029306,"nhd_13346498"
"USGS-455900089530001",45.9832833,-89.8834882,NA
"USGS-455900089530002",45.9832833,-89.8834882,NA
"USGS-455902092011900",45.9838328,-92.0221278,"nhd_1855143"
"USGS-455903089405402",45.9841177,-89.6818157,"nhd_13393361"
"USGS-455904090303400",45.9843984,-90.5096121,"nhd_13349262"
"USGS-455905089405001",45.9846732,-89.6807045,"nhd_13393361"
"USGS-455905089405002",45.9846732,-89.6807045,"nhd_13393361"
"USGS-455909089405602",45.9857843,-89.6823713,NA
"USGS-455913089210100",45.9869444,-89.3502778,"nhd_13393373"
"USGS-455932089332801",45.9921735,-89.5579224,NA
"USGS-455943089415601",45.9952286,-89.6990388,"nhd_13346458"
"USGS-455943089415602",45.9952286,-89.6990388,"nhd_13346458"
"USGS-455944089422401",45.9955063,-89.7068169,NA
"USGS-455946089415702",45.9960619,-89.6993166,"nhd_13346458"
"USGS-455946089415704",45.9960619,-89.6993166,"nhd_13346458"
"USGS-455946089415705",45.9960619,-89.6993166,"nhd_13346458"
"USGS-455948091145500",45.9966667,-91.2486111,"nhd_120053682"
"USGS-455957089415701",45.9991174,-89.6993167,NA
"USGS-455957089422101",45.9991174,-89.7059836,"nhd_13346458"
"USGS-455957089422102",45.9991174,-89.7059836,"nhd_13346458"
"USGS-455958089314200",45.9994444,-89.5283333,"nhd_120052559"
"USGS-460000092050500",46,-92.0847222,"nhd_2636136"
"USGS-460007089364100",46.0019444,-89.6113889,"nhd_13344284"
"USGS-460012092153700",46.0033333,-92.2602778,"nhd_2262783"
"USGS-460015089364701",46.0041176,-89.6132024,"nhd_13344284"
"USGS-460015089364702",46.0041176,-89.6132024,"nhd_13344284"
"USGS-460030089500001",46.0082832,-89.8334876,"nhd_13344186"
"USGS-460105089282301",46.0180069,-89.4731976,NA
"USGS-460110089352201",46.0193953,-89.5895908,NA
"USGS-460118089481501",46.0216667,-89.8042778,"nhd_13344020"
"USGS-460123089423301",46.023006,-89.7093175,"nhd_13344168"
"USGS-460128089423501",46.0243949,-89.7098732,"nhd_13344168"
"USGS-460140089534001",46.0277272,-89.8946007,"nhd_13344114"
"USGS-460142089484301",46.0283889,-89.8118333,"nhd_13344020"
"USGS-460155089380300",46.0318951,-89.6343149,"nhd_13344056"
"USGS-460203089345000",46.0341174,-89.5807019,"nhd_13344132"
"USGS-460210089372700",46.0360617,-89.6243146,"nhd_13344056"
"USGS-460220089541001",46.0388382,-89.9029345,"nhd_13344046"
"USGS-460222089504600",46.0394444,-89.8461111,"nhd_13344050"
"USGS-460222092083100",46.0394444,-92.1419444,"nhd_1851867"
"USGS-460230089480001",46.0416166,-89.800154,"nhd_13344020"
"USGS-460230089480002",46.0416166,-89.800154,"nhd_13344020"
"USGS-460230089511001",46.0416163,-89.8529332,"nhd_13344050"
"USGS-460259089483401",46.0496389,-89.8094167,"nhd_13344020"
"USGS-460300089290000",46.05,-89.4833333,"nhd_13391743"
"USGS-460343089360201",46.0618949,-89.6007032,"nhd_13343952"
"USGS-460344089460401",46.0621389,-89.7677778,"nhd_13343960"
"USGS-460344090124800",46.0622222,-90.2133333,"nhd_13345552"
"USGS-460345089331401",46.0624505,-89.5540348,NA
"USGS-460346089460801",46.0628333,-89.7690278,"nhd_13343960"
"USGS-460400089473001",46.0666165,-89.791821,NA
"USGS-460402089504301",46.0671667,-89.8451944,"nhd_13343896"
"USGS-460406089315501",46.0682839,-89.5320897,NA
"USGS-460408089460301",46.0688056,-89.7674444,NA
"USGS-460409089460801",46.0691111,-89.7688889,"nhd_13343928"
"USGS-460409090084100",46.0691667,-90.1447222,"nhd_13345552"
"USGS-460410089502001",46.069394,-89.8390446,NA
"USGS-460410089502401",46.0695,-89.8398889,"nhd_13343896"
"USGS-460429089504901",46.0746717,-89.8471005,"nhd_13343896"
"USGS-460458090102700",46.0827778,-90.1741667,"nhd_13345552"
"USGS-460508089050300",46.0855556,-89.0841667,"nhd_13391677"
"USGS-460511090153800",46.0863889,-90.2605556,"nhd_13345552"
"USGS-460646090091900",46.1127778,-90.1552778,"nhd_13345596"
"USGS-460714091141400",46.1205556,-91.2372222,"nhd_13118746"
"USGS-460759091364200",46.1330556,-91.6116667,"nhd_1849933"
"USGS-460819089530500",46.1386111,-89.8847222,NA
"USGS-460823090123600",46.1397222,-90.21,"nhd_13345560"
"USGS-460930090035900",46.1583333,-90.0663889,NA
"USGS-460930090043200",46.1583333,-90.0755556,"nhd_13345510"
"USGS-460931090043400",46.1586111,-90.0761111,"nhd_13345510"
"USGS-460932090035900",46.1588889,-90.0663889,"nhd_13345510"
"USGS-460932090043200",46.1588889,-90.0755556,"nhd_13345510"
"USGS-460936090042200",46.16,-90.0727778,"nhd_13345510"
"USGS-460937090033100",46.1602778,-90.0586111,"nhd_13345510"
"USGS-460940090041000",46.1611111,-90.0694444,"nhd_13345510"
"USGS-460942090034100",46.1616667,-90.0613889,"nhd_13345510"
"USGS-460942090041800",46.1616667,-90.0716667,"nhd_13345510"
"USGS-460945090033800",46.1625,-90.0605556,"nhd_13345510"
"USGS-460945090035700",46.1625,-90.0658333,"nhd_13345510"
"USGS-460945090040600",46.1625,-90.0683333,"nhd_13345510"
"USGS-460946090033600",46.1627778,-90.06,NA
"USGS-460947090041200",46.1630556,-90.07,"nhd_13345510"
"USGS-460950090041300",46.1638889,-90.0702778,"nhd_13345510"
"USGS-461030090023800",46.175,-90.0438889,"nhd_13345478"
"USGS-461144089363200",46.1955047,-89.6090397,NA
"USGS-461155089364801",46.1985602,-89.6134844,NA
"USGS-461157090591100",46.1991667,-90.9863889,"nhd_13117576"
"USGS-461212091523200",46.2032754,-91.8757426,"nhd_1849589"
"USGS-461224091033200",46.2066198,-91.0590749,"nhd_1849605"
"USGS-461228091044300",46.207731,-91.078797,"nhd_1849501"
"USGS-461231091524900",46.2085531,-91.880465,NA
"USGS-461308091065100",46.218842,-91.1143528,"nhd_1849501"
"USGS-461321091520900",46.2224417,-91.8693543,"nhd_1849589"
"USGS-461342091561002",46.2282751,-91.936299,NA
"USGS-461410091050700",46.236064,-91.0854649,"nhd_1849501"
"USGS-461455091065400",46.2485639,-91.1151876,"nhd_1849501"
"USGS-461642091021800",46.2783333,-91.0383333,"nhd_1849431"
"USGS-462242091342400",46.3783333,-91.5733333,"nhd_2260761"
"USGS-462458091274402",46.4160555,-91.4624126,NA
"USGS-462928091413500",46.4910523,-91.6932452,"nhd_166766569"
"USGS-463034091425300",46.5093854,-91.7149116,"nhd_166766569"
"USGS-463050091412300",46.5138299,-91.6899116,"nhd_166766569"
"USGS-463217090435101",46.5380012,-90.7310194,NA
"USGS-463336091234600",46.56,-91.3961111,"nhd_1797479"
"USGS-463502090551801",46.5838889,-90.9216667,NA
"USGS-463505090540701",46.5846653,-90.902132,NA
"USGS-463533090341701",46.5924446,-90.5715713,NA
"USGS-463534090341601",46.5927224,-90.5712936,NA
"USGS-463549090525401",46.5969444,-90.8816667,NA
"USGS-463557090425001",46.5991095,-90.7140736,NA
"USGS-463655090365501",46.6152211,-90.6154606,"nhd_6791021"
"USGS-463700090370001",46.6166099,-90.6168495,"nhd_6790709"
"USGS-463800090383001",46.6332756,-90.6418497,NA
"USGS-463844090390401",46.6455556,-90.6511111,NA
"USGS-463927090384501",46.6575,-90.6458333,NA
"USGS-463952090543201",46.6643838,-90.9090745,NA
"USGS-463957090541601",46.6658333,-90.9044444,NA
"USGS-464200090432301",46.7,-90.7230556,NA
"USGS-464413090465901",46.7369444,-90.7830556,NA
"USGS-464449090310901",46.7469444,-90.5191667,NA
"USGS-464644090472301",46.7788233,-90.7899056,NA
"USGS-464742090480701",46.795,-90.8019444,NA
"USGS-464948090432800",46.8299341,-90.7246283,NA
"USGS-465109090471000",46.852433,-90.7862963,NA
"USGS-465142090311901",46.8616667,-90.5219444,NA
"USGS-465158090453900",46.8660439,-90.7610185,NA
"USGS-465238090303901",46.8771607,-90.5110137,NA
"USGS-465238090304401",46.8771607,-90.5124027,NA
"USGS-465301090462700",46.8835435,-90.7743524,NA
"USGS-465439090331101",46.9107701,-90.553237,NA
"USGS-465444090330300",46.912159,-90.5510148,NA
"USGS-465445090332601",46.9124366,-90.5574038,NA
"USGS-465449090330601",46.9135478,-90.5518482,NA
"USGS-465452090354900",46.9143801,-90.597127,NA
"USGS-465454090331101",46.9149367,-90.553237,NA
"USGS-465457090334101",46.9157698,-90.5615706,NA
"USGS-465507090332501",46.9185476,-90.5571261,NA
"USGS-465507090340601",46.9185473,-90.5685153,NA
