"id"	"time.start"	"time.end"	"variable"	"file.name"
"nhd_1098968"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098968_19700101.20691231_ugrd10m.RData"
"nhd_1098968"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098968_19700101.20691231_vgrd10m.RData"
"nhd_1098974"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098974_19700101.20691231_airtemp.RData"
"nhd_1098974"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098974_19700101.20691231_dlwrfsfc.RData"
"nhd_1098974"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098974_19700101.20691231_dswrfsfc.RData"
"nhd_1098974"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098974_19700101.20691231_precip.RData"
"nhd_1098974"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098974_19700101.20691231_pressfc.RData"
"nhd_1098974"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098974_19700101.20691231_relhum.RData"
"nhd_1098974"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098974_19700101.20691231_ugrd10m.RData"
"nhd_1098974"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098974_19700101.20691231_vgrd10m.RData"
