"dowlknum","site_id"
"66003300",NA
"66001300",NA
"66000200","nhd_2031825"
"19037300",NA
"70027000",NA
"70026500",NA
"19040200",NA
"70028400",NA
"70001600","nhd_2385326"
"19041400",NA
"70018800",NA
"66013600",NA
"66013100",NA
"70001000","nhd_2385476"
"19039600",NA
"70028300",NA
"70019000",NA
"70028000",NA
"19036900",NA
"66002500","nhd_2031661"
"19036000",NA
"70003600",NA
"70017000",NA
"66000600","nhd_2031835"
"70026800",NA
"66010700",NA
"70028100",NA
"70000200","nhd_2385700"
"66013500",NA
"66003600",NA
"66002700","nhd_2031671"
"70034600",NA
"70027500",NA
"70000500",NA
"19039900",NA
"19002601","nhd_1876681"
"70018900",NA
"70029200",NA
"19040600",NA
"70005300",NA
"70030000",NA
"19044900",NA
"19036100",NA
"66000900","nhd_2031997"
"66014000",NA
"66003800","nhd_2031777"
"70017700",NA
"19011500",NA
"66001800","nhd_2031815"
"70018000",NA
"70017200",NA
"70034700",NA
"66008700","nhd_2031523"
"70029600",NA
"70029900",NA
"70035900",NA
"70023800",NA
"19034300",NA
"70003400",NA
"66004000",NA
"66009400","nhd_2032041"
"19038300",NA
"19036300",NA
"19038200",NA
"19041300",NA
"70035000",NA
"70035100",NA
"19040000",NA
"19036800",NA
"66002800",NA
"70018101",NA
"70017600",NA
"70028800",NA
"70017300",NA
"81002900","nhd_2032283"
"66003100",NA
"19039700",NA
"19040800",NA
"66012900","nhd_2031601"
"70017900",NA
"19045800",NA
"66002000","nhd_2031841"
"66010600",NA
"74002000",NA
"70026700",NA
"66011000","nhd_2031793"
"70029500",NA
"66009000",NA
"70026200",NA
"70014600",NA
"19036700",NA
"70001600","nhd_2385326"
"66001100",NA
"66001700",NA
"70023900",NA
"81002600",NA
"66004300",NA
"19002500","nhd_1876469"
"70026300",NA
"66010000",NA
"19040900",NA
"70026100",NA
"66001500","nhd_2031757"
"66008100",NA
"19045100",NA
"66013300",NA
"19037800",NA
"70002100","nhd_2385484"
"70017800",NA
"19038600",NA
"70028500",NA
"66002400","nhd_2031655"
"70029800",NA
"70027900",NA
"19036600",NA
"70029000",NA
"74003400",NA
"70026400",NA
"19037000",NA
"70017500",NA
"66002300","nhd_2031625"
"70029300","nhd_1876841"
"70028700","nhd_2385594"
"19040500",NA
"19038700",NA
"70025901",NA
"70005000","nhd_2385678"
"19035700",NA
"19043400",NA
"70002400","nhd_2385634"
"70024000",NA
"70000700",NA
"70016900","nhd_2385462"
"19035800",NA
"66001600",NA
"70035500",NA
"66007500",NA
"70027100",NA
"70027700",NA
"19043600",NA
"70025000",NA
"70006300",NA
"66004100","nhd_2031967"
"70000900","nhd_2385506"
"70028900",NA
"70031100",NA
"66002200",NA
"70000300",NA
"70027600",NA
"19038500",NA
"19040700",NA
"70018102",NA
"19039800",NA
"19011700",NA
"19036400",NA
"70001200",NA
"70026900",NA
"70019800",NA
"70025800",NA
"66012400",NA
"19038000",NA
"19003000","nhd_2385488"
"19036500",NA
"66003200","nhd_2031583"
"70027800",NA
"19036200",NA
"70001900","nhd_2385408"
"66008400",NA
"70002600","nhd_2385366"
"70024200",NA
"19040300",NA
"70002200","nhd_2385546"
"19002100","nhd_2385340"
"66001900",NA
"19039400",NA
"70018700",NA
"70031600","nhd_2385744"
"70018200",NA
"66003500",NA
"66007100","nhd_2033357"
"70025902","nhd_2385354"
"19003100","nhd_2385502"
"66001400","nhd_2031757"
"70029700",NA
"70031800",NA
"66001200","nhd_2031761"
"70029400","nhd_2385706"
"19041000",NA
"70032800",NA
"19002602","nhd_1876681"
"66007800",NA
"66010500",NA
"19041100",NA
"19041200",NA
"19003200",NA
"66008600","nhd_2385802"
"70030300",NA
"70002300","nhd_2385616"
"66001000","nhd_2031915"
"66002600",NA
"70032500","nhd_1876915"
"70027400",NA
"70030200",NA
"66010400",NA
"66008500",NA
"70004400",NA
"70001101",NA
"19002400","nhd_1876409"
"66002100",NA
"66003000",NA
"70006200","nhd_2385558"
"19002700","nhd_1876481"
"70025100",NA
"70003500","nhd_2385730"
"70035400",NA
"19039200",NA
"70028600",NA
"19038800",NA
"70001102","nhd_2385544"
"66013800",NA
"19037400",NA
"19002600","nhd_1876681"
"66003900","nhd_2031719"
"70000800",NA
"66000700","nhd_10595534"
"70034800",NA
"19039100",NA
"70003800",NA
"70032400",NA
"66007300","nhd_2031605"
"70027200",NA
"66013000",NA
"70029100",NA
"19038100",NA
"19037100",NA
"19038900",NA
"66003700",NA
"19038400",NA
"70027300",NA
"66005100","nhd_2031869"
"19002900","nhd_1876541"
"66007200",NA
"19039300",NA
"70000400","nhd_2385768"
"66013700",NA
"66013200",NA
"70028200",NA
"19037700",NA
"19037200",NA
"66001400","nhd_2031757"
"74006400",NA
"70000100","nhd_1876867"
"70001300",NA
"19041500",NA
"70024100",NA
"70001400",NA
"70001700","nhd_2385324"
"70017400",NA
"19040400",NA
"70007600","nhd_2385336"
"70014500",NA
"70015300","nhd_2385388"
"40001700",NA
"70015000",NA
"70016500",NA
"70015200",NA
"40006100","nhd_2032145"
"70019700","nhd_2385662"
"66006600",NA
"40015500",NA
"70006400",NA
"70007000",NA
"66007900","nhd_2032065"
"70021100","nhd_2385426"
"81011100",NA
"10022900",NA
"70016800",NA
"70034400",NA
"40001900","nhd_2388608"
"40004400","nhd_2032051"
"10001700",NA
"70012900",NA
"70012002","nhd_2385402"
"70008000",NA
"70005500","nhd_2385472"
"40007900","nhd_2388578"
"70012800","nhd_2385786"
"70014700",NA
"70004600","nhd_2385792"
"70009800","nhd_2385724"
"81002500",NA
"10023200",NA
"40013600",NA
"70022100",NA
"40004500",NA
"70006700",NA
"70030900","nhd_2385712"
"40018000",NA
"70021500",NA
"66005700","nhd_2031647"
"40002900","nhd_2388536"
"40017209",NA
"70031400",NA
"10022700",NA
"40005300",NA
"81005600",NA
"70002700",NA
"81011600",NA
"66004600","nhd_2032159"
"10002400","nhd_2385632"
"40000900","nhd_2031937"
"70006100","nhd_2385514"
"70016200",NA
"70016700","nhd_2385442"
"40015800",NA
"70020200","nhd_2385682"
"70009500","nhd_2385346"
"40017500",NA
"70020800","nhd_2385394"
"70005100",NA
"70004300","nhd_2385764"
"70005600","nhd_2385486"
"70012001","nhd_2385360"
"66012800",NA
"10023000","nhd_2385520"
"70007100",NA
"70013200","nhd_2385554"
"40002700","nhd_2388530"
"66004500","nhd_2032119"
"40008200",NA
"40001400","nhd_2031885"
"70008400",NA
"40004000","nhd_2032007"
"70009700",NA
"70002900","nhd_2385696"
"40006900",NA
"40003000","nhd_2388554"
"40009000","nhd_2388534"
"70013100",NA
"70007800","nhd_2385358"
"70003300","nhd_2385728"
"40017203",NA
"40017202",NA
"66005500","nhd_2031725"
"70003000","nhd_2385710"
"81005700",NA
"40004200","nhd_2032009"
"70004800",NA
"40014100",NA
"40008600","nhd_2388618"
"70035600",NA
"70022500",NA
"40013200",NA
"70012700",NA
"40000300",NA
"81009502","nhd_10595670"
"70006500","nhd_2385578"
"66004400","nhd_2032039"
"70033900",NA
"81006000",NA
"40013800","nhd_2388564"
"40001600","nhd_2388566"
"40001800",NA
"40006600",NA
"81003300","nhd_2032297"
"40017214",NA
"40017211","nhd_120051017"
"70034900",NA
"66004900",NA
"70021600",NA
"70010700",NA
"70011500",NA
"10001600","nhd_2385478"
"70006900","nhd_2385648"
"70022400",NA
"40003300","nhd_2031739"
"81011700",NA
"66005300",NA
"40006800","nhd_4141064"
"66013900",NA
"66010100",NA
"70011300","nhd_2385624"
"81003200",NA
"40005700","nhd_2032117"
"40018200",NA
"40005600","nhd_2032129"
"70007300","nhd_2385440"
"40009100",NA
"40007700","nhd_2388574"
"70021700",NA
"70019400",NA
"70004500",NA
"70031300",NA
"40004300","nhd_2032011"
"70006000","nhd_2385536"
"70011900",NA
"70014800",NA
"70019600",NA
"81002400",NA
"66009900",NA
"70020600",NA
"70021200",NA
"70021400",NA
"40005400","nhd_2032101"
"81012200","nhd_2032173"
"40001100","nhd_2031751"
"70016100",NA
"66006900",NA
"40000400",NA
"40003200","nhd_2031773"
"70031200",NA
"70010900",NA
"70003200","nhd_2385734"
"10003900",NA
"40002600","nhd_2385820"
"40017300",NA
"40000500","nhd_2032077"
"66010900",NA
"81005800","nhd_2032235"
"70019200",NA
"70021800",NA
"10004000","nhd_2385428"
"70030500",NA
"70008200",NA
"40002100",NA
"66006400","nhd_2388508"
"70008500","nhd_2385454"
"70009900",NA
"70004900",NA
"40017205",NA
"66006100","nhd_2388552"
"70008600","nhd_2385444"
"70020700",NA
"40014300",NA
"70024800",NA
"70011200",NA
"40015900",NA
"81009200","nhd_10595646"
"66009200",NA
"66008900",NA
"66004700","nhd_2031809"
"70018500",NA
"66011100",NA
"66008000",NA
"40017208",NA
"40012900","nhd_2032147"
"70010500",NA
"70006800",NA
"70009000","nhd_2385718"
"40008300","nhd_2388590"
"70012300",NA
"70007200","nhd_2385444"
"70031700",NA
"70021300",NA
"70015900",NA
"10002200","nhd_2385580"
"66009300",NA
"70003900","nhd_2385754"
"70011100","nhd_2385602"
"40001000","nhd_2031749"
"40008800",NA
"70004100",NA
"70019300",NA
"40001200","nhd_2031855"
"70005800",NA
"40002300",NA
"66012600","nhd_2032083"
"70004700",NA
"40005200",NA
"40002000","nhd_2388612"
"40002800","nhd_2388522"
"70016600",NA
"66006200","nhd_2388558"
"40004100",NA
"70020900","nhd_2385414"
"40017213","nhd_120051017"
"70011000","nhd_2385542"
"70034500",NA
"70010000",NA
"40017210",NA
"70008100",NA
"40003400",NA
"70035700",NA
"70009200",NA
"40017206",NA
"70010400",NA
"66010200",NA
"40017216",NA
"70025500",NA
"66005600","nhd_2388560"
"40005100","nhd_2032081"
"66012300",NA
"66006000",NA
"70007900","nhd_2385378"
"40007500",NA
"66006700",NA
"40002200",NA
"70015400",NA
"81002700","nhd_2032245"
"10002000","nhd_2385522"
"70003100",NA
"70010300",NA
"40017215",NA
"40007800","nhd_2388562"
"66006500",NA
"40005000",NA
"70004000","nhd_2385762"
"70010800",NA
"70022600",NA
"40004600",NA
"70012600",NA
"70012100",NA
"70030800",NA
"66005900",NA
"70010600",NA
"40017201",NA
"10003800",NA
"40001500",NA
"70021000","nhd_2385418"
"66008200","nhd_2385814"
"40003600",NA
"81002800",NA
"70008300",NA
"81003100",NA
"10023100",NA
"66007700","nhd_2033431"
"40000800",NA
"70032700",NA
"66012200",NA
"70016400",NA
"40008700",NA
"40003700","nhd_2031965"
"70007700","nhd_2385370"
"70034000",NA
"40017204",NA
"70005400","nhd_2385496"
"40006200","nhd_2031939"
"66005200","nhd_2031893"
"70018400",NA
"40017212","nhd_120051017"
"40001300","nhd_2031855"
"66005000","nhd_2031877"
"40004900",NA
"40008400","nhd_2388606"
"81009300","nhd_10595664"
"10002100","nhd_2385598"
"66008800","nhd_2031667"
"70005900",NA
"40000200","nhd_2032039"
"81002300","nhd_2032233"
"81005400",NA
"70008900",NA
"81006200",NA
"40002400","nhd_2385804"
"40000600",NA
"81005500","nhd_10595614"
"81005900",NA
"70014900",NA
"70005200","nhd_2385680"
"40005500",NA
"10000300","nhd_2385490"
"70020400",NA
"40003100","nhd_2032055"
"70015100",NA
"70018600",NA
"81009501","nhd_10595608"
"66013400",NA
"70009100","nhd_2385742"
"70022000",NA
"70009600",NA
"66006300","nhd_2385816"
"70024700",NA
"70009300",NA
"40000700",NA
"70020500",NA
"70010100",NA
"10022800",NA
"70009400","nhd_2385656"
"40002500",NA
"81005300",NA
"70016000",NA
"66004800","nhd_2031817"
"70005700",NA
"70019100",NA
"70012500",NA
"40006700",NA
"70004200",NA
"70010200",NA
"66005800",NA
"70030700",NA
"70006600",NA
"70018300",NA
"70015800",NA
"40003900","nhd_2032015"
"66012100",NA
"40017207",NA
"66004200",NA
"81006700","nhd_2032173"
"40000100","nhd_2031979"
"40015200",NA
"07016200",NA
"07003300",NA
"40007400","nhd_2031913"
"70013500",NA
"40010000",NA
"52002000","nhd_2389634"
"07008900",NA
"72001700","nhd_2385572"
"52001800","nhd_2389624"
"70014400",NA
"10005700",NA
"40011500",NA
"72002000",NA
"40011000","nhd_4141112"
"07003700","nhd_10595656"
"52000700","nhd_4141712"
"10011300",NA
"10006200",NA
"40008500",NA
"07006002","nhd_10595624"
"52001000","nhd_4141776"
"72000600","nhd_2385626"
"10007100",NA
"43000200",NA
"07007300","nhd_10595674"
"40009500","nhd_2388502"
"52002600","nhd_4141858"
"72001300","nhd_2385692"
"43002600",NA
"07007600","nhd_10595604"
"72001100","nhd_10595414"
"72001200",NA
"07007200","nhd_10595678"
"40015300","nhd_4141156"
"07000300","nhd_10595690"
"40005800","nhd_2032105"
"07004800","nhd_4141190"
"07003400","nhd_10595642"
"07009900",NA
"07013900",NA
"72003000","nhd_2387654"
"72000300",NA
"72003600",NA
"07005600","nhd_10595592"
"10007400",NA
"40017400",NA
"07005200","nhd_10595594"
"70032000",NA
"72002500","nhd_2387674"
"70013300","nhd_2385654"
"10007600",NA
"40011400","nhd_2388596"
"40017700",NA
"72005001","nhd_2387652"
"70013400","nhd_2385664"
"40011900",NA
"40012800",NA
"70031900",NA
"72005500","nhd_2387690"
"52003100",NA
"07005400","nhd_4141210"
"07008400",NA
"72004700",NA
"72005600",NA
"10010100",NA
"07005300","nhd_4141198"
"10006100",NA
"52002100",NA
"52007400",NA
"52001500","nhd_2389612"
"07007800","nhd_4141200"
"52000400",NA
"10023600",NA
"52001700","nhd_2389626"
"07004100",NA
"10003700",NA
"40014700",NA
"07003600",NA
"72003700",NA
"70014200",NA
"40008000",NA
"07003200",NA
"52000100",NA
"40009900","nhd_2032003"
"10003600",NA
"40011800","nhd_4141130"
"72005200",NA
"81008800","nhd_10595626"
"43000600",NA
"72000800","nhd_2385672"
"72010200",NA
"40007000",NA
"52000300",NA
"07016000",NA
"72001600",NA
"07006001","nhd_10595596"
"40009300",NA
"72002700",NA
"40014800",NA
"52000600","nhd_4141726"
"40015100","nhd_4141032"
"40010300",NA
"72004100","nhd_2387714"
"10006500",NA
"40004800","nhd_2032091"
"52005500",NA
"07013400",NA
"07015900",NA
"72003500",NA
"52002400",NA
"72000200","nhd_2385688"
"40003500",NA
"07010400",NA
"40011700","nhd_4141150"
"72002900",NA
"40010900","nhd_4141072"
"52002200","nhd_4141860"
"07004400","nhd_10595598"
"72002100",NA
"72003400","nhd_2389588"
"07004500","nhd_4141224"
"70012200",NA
"52000500",NA
"52000900",NA
"72000500",NA
"10007200",NA
"07003800",NA
"40005900","nhd_2032115"
"72003300",NA
"70032100",NA
"40014600","nhd_4141136"
"07004000",NA
"72004800",NA
"72004602",NA
"40009204","nhd_2031941"
"40008900",NA
"52003200",NA
"07003900","nhd_10595692"
"07005000",NA
"70014000",NA
"10011100","nhd_120052031"
"52000200",NA
"07014800",NA
"07014400",NA
"72005400","nhd_2387686"
"40014500",NA
"40011300",NA
"72005300",NA
"07005100",NA
"81008600","nhd_10595622"
"40007200","nhd_4141094"
"72001000",NA
"70013000",NA
"72005100",NA
"72003800",NA
"40008100",NA
"72000700",NA
"10023500","nhd_2385660"
"07015800",NA
"10011400",NA
"72003900","nhd_2387710"
"40012000",NA
"43000900",NA
"70013800",NA
"72001400",NA
"40007300","nhd_2031899"
"52000800","nhd_4141706"
"40012600","nhd_4141108"
"40006300","nhd_2031943"
"72004500","nhd_2387732"
"40010200","nhd_2032035"
"07016300",NA
"40012100",NA
"40012500",NA
"40010500",NA
"81009000","nhd_10595644"
"07010000","nhd_4141928"
"72004000",NA
"40010800","nhd_4141056"
"72003100",NA
"72001500",NA
"07007700","nhd_4141178"
"40011600","nhd_2388598"
"72005000","nhd_2387652"
"52001100",NA
"40011401","nhd_2388596"
"10007700",NA
"40003800",NA
"40010400","nhd_4141120"
"72010500",NA
"40012200",NA
"43002800",NA
"40009600",NA
"72004300",NA
"72002600",NA
"72000400",NA
"72004200","nhd_2387716"
"72010300",NA
"52001200",NA
"72001900",NA
"40006500",NA
"52001400",NA
"07004600",NA
"40009203","nhd_2031945"
"40010100","nhd_2032037"
"70014300",NA
"72001800","nhd_120053187"
"81009100",NA
"72002300","nhd_2387666"
"72005002","nhd_2387652"
"70012400",NA
"70013700",NA
"72003200",NA
"07004900","nhd_4141192"
"07014300",NA
"40012300",NA
"40011402",NA
"70013600",NA
"10005800","nhd_2385422"
"10023400",NA
"40009700","nhd_4141158"
"40017600",NA
"52002500",NA
"72004900","nhd_2354500"
"40014900",NA
"43000400",NA
"40018100",NA
"43000800",NA
"40012400","nhd_4141084"
"52003300","nhd_2389602"
"10007500",NA
"07008500",NA
"40016000","nhd_2032053"
"40006000",NA
"52007500",NA
"10023700",NA
"07016100",NA
"07005500",NA
"52001600",NA
"81009400",NA
"52002700","nhd_4141862"
"10002300",NA
"40009800","nhd_4141162"
"40011100",NA
"07007400",NA
"40016100","nhd_2032013"
"40011200","nhd_4141122"
"81008700","nhd_10595612"
"40009201","nhd_2031945"
"43000500",NA
"43002700",NA
"52002800",NA
"40007600",NA
"40010600","nhd_2388648"
"40016200",NA
"40013300",NA
"40009400",NA
"10007300",NA
"10010200",NA
"07000400",NA
"40004700","nhd_2032049"
"07014700","nhd_4141906"
"40010700","nhd_4141068"
"40007100",NA
"10006400",NA
"72000100","nhd_2385716"
"52002300","nhd_4141736"
"40017900",NA
"72002800",NA
"72002200",NA
"72010400",NA
"72004601",NA
"07006000","nhd_10595596"
"52006300",NA
"70014100",NA
"40012700",NA
"07004700","nhd_4141184"
"70013900","nhd_2385766"
"10006300","nhd_2385538"
"72000900",NA
"07003500","nhd_10595650"
"81008900",NA
"10011200",NA
"40006400","nhd_2388652"
"52003000","nhd_4141718"
"07000200","nhd_10595610"
"72002400",NA
"10023300",NA
"07007100",NA
"52001900",NA
"52001300",NA
"52007300",NA
"40009202","nhd_2031951"
"08001700",NA
"52007600",NA
"43004801","nhd_2387648"
"72005900",NA
"72009800",NA
"72008300",NA
"64001300",NA
"64003800",NA
"64002500",NA
"08005300","nhd_4141910"
"65005100",NA
"08009200",NA
"72008600",NA
"72006300",NA
"52006000","nhd_4141754"
"43004700",NA
"08011800",NA
"65004600",NA
"64002600",NA
"64003100",NA
"65001600",NA
"07013200","nhd_4141870"
"08008300",NA
"43004900",NA
"65002600",NA
"65008900",NA
"08007400",NA
"08004700",NA
"08001300","nhd_4046802"
"08000600",NA
"08002400",NA
"08002000",NA
"65004400",NA
"07013500","nhd_4141876"
"08007200",NA
"72010100",NA
"65006900",NA
"65003200",NA
"65004300",NA
"65009400","nhd_4122188"
"08001200","nhd_4141866"
"43009200",NA
"08002500","nhd_4141690"
"52003600",NA
"64001000",NA
"65014500",NA
"08004800",NA
"08006400",NA
"08002100",NA
"08000800",NA
"64001800",NA
"72007000",NA
"08006100",NA
"72007600",NA
"08006300",NA
"08008000",NA
"52003700","nhd_4141702"
"72006200",NA
"65003700",NA
"43013700",NA
"72010000",NA
"52005600",NA
"52002900",NA
"08005800",NA
"64001400",NA
"08004100",NA
"65002200",NA
"08003700",NA
"08002200",NA
"64001100",NA
"72005700","nhd_2387682"
"72008500",NA
"43009100",NA
"52004500",NA
"43005200",NA
"08006500",NA
"72006000",NA
"72009200",NA
"72008700",NA
"07013000",NA
"08000300",NA
"72008000",NA
"64000300",NA
"72009900",NA
"08000900",NA
"65004200",NA
"07012700",NA
"65005400",NA
"43009500",NA
"08005100",NA
"64000100",NA
"65001800",NA
"08008600",NA
"72008100",NA
"65002400",NA
"43013900",NA
"65005600",NA
"72007300",NA
"64000500",NA
"65002900",NA
"08007500",NA
"65002000",NA
"08003900",NA
"72006600","nhd_2387720"
"08010000",NA
"52003500",NA
"08004500","nhd_4046674"
"65005700",NA
"65002300",NA
"08006900",NA
"07012500","nhd_4141912"
"08009700","nhd_4046794"
"08003600",NA
"08011600",NA
"08001600","nhd_4141874"
"08000200",NA
"08003500","nhd_4141872"
"64000700",NA
"64001200",NA
"64001600",NA
"52005000",NA
"72008200",NA
"65004800",NA
"08012800",NA
"52006200",NA
"43004600",NA
"08006200",NA
"65002500",NA
"72007100",NA
"08001100","nhd_4046774"
"08003000",NA
"08004600","nhd_4046710"
"08013100",NA
"08005400","nhd_4046830"
"08007600",NA
"08008500",NA
"08003100",NA
"08004400",NA
"08004300",NA
"65005800",NA
"64002700",NA
"65003100",NA
"64002300",NA
"07012900",NA
"52004900",NA
"64002900",NA
"65005300",NA
"08008700",NA
"08008900",NA
"08001500",NA
"64004000","nhd_4140882"
"65006700",NA
"65003600",NA
"07012200",NA
"72007700",NA
"72004400",NA
"08004000",NA
"08003800",NA
"43006100","nhd_2354472"
"08005600","nhd_4046798"
"08001900","nhd_4046640"
"72007400",NA
"43006200",NA
"08011100",NA
"72007900",NA
"64000200",NA
"43011600","nhd_2387640"
"64002200",NA
"65004700",NA
"08003400",NA
"72006500",NA
"08000500",NA
"64002100",NA
"52005700",NA
"65000100",NA
"08009400",NA
"65005000",NA
"65006800",NA
"65007200",NA
"07012400","nhd_4141918"
"08008800",NA
"08006800",NA
"52005300","nhd_4141790"
"08003300",NA
"08001400","nhd_4046800"
"08009100","nhd_4141658"
"65000500",NA
"72008400",NA
"08004200",NA
"72009500","nhd_2389582"
"65007000",NA
"08000700","nhd_4141924"
"65000400",NA
"65007100",NA
"64002800",NA
"72009000",NA
"08006600",NA
"72007500",NA
"65003000",NA
"07012600","nhd_4141922"
"08009300",NA
"08009500",NA
"52004000",NA
"64000800",NA
"08005500",NA
"65002100",NA
"65007500",NA
"64001900",NA
"65004100",NA
"52003400","nhd_4141716"
"08004900",NA
"72009400",NA
"64003600",NA
"08005700",NA
"08002300",NA
"72006900","nhd_120053146"
"64003700",NA
"08001800","nhd_4141740"
"07012300",NA
"08005900",NA
"52004200",NA
"65005500",NA
"52003900",NA
"08002800",NA
"08008400",NA
"08005000",NA
"65003400",NA
"08008100",NA
"65004500",NA
"08011500",NA
"08007900",NA
"08002700","nhd_4046804"
"43008900",NA
"43009400",NA
"65014900","nhd_4141654"
"72008800",NA
"52004800",NA
"43005300","nhd_2387678"
"72006400",NA
"43009300",NA
"72007200",NA
"52003800",NA
"65002800",NA
"07012100",NA
"08003200",NA
"64000600",NA
"65008600",NA
"07013100",NA
"72009600",NA
"52004600",NA
"08002900","nhd_4046782"
"64002000",NA
"65005900",NA
"08001000","nhd_4141920"
"43008800","nhd_2387688"
"65004900",NA
"64001500",NA
"64000400",NA
"08009600","nhd_4046778"
"65014700",NA
"08007800",NA
"08011000","nhd_4046672"
"72009100",NA
"52004400",NA
"65008000",NA
"07012800",NA
"72009700",NA
"08007700",NA
"08009000",NA
"52005100","nhd_4141672"
"64000900",NA
"07010500",NA
"08008200",NA
"08006700",NA
"08002600","nhd_2423307"
"08013000",NA
"65001900",NA
"08006000",NA
"52004100","nhd_4141786"
"43005100",NA
