WBIC	LAT	LON
5512936	45.807236	-90.251849
5513282	45.784463	-88.586351
5512275	45.819871	-92.013813
5512276	45.805223	-92.681580
5512284	45.806469	-92.649106
2471800	45.779862	-92.375583
5512979	45.804914	-90.247577
5512982	45.804241	-89.530283
2535600	45.776339	-91.786557
2540900	45.763719	-92.474212
2656600	45.766801	-92.287764
1973400	45.787694	-90.685387
5513000	45.803629	-89.513818
5513002	45.778790	-92.417913
5513008	45.778438	-92.393139
2389500	45.772426	-91.454033
2538900	45.810603	-92.230134
2543000	45.821611	-91.626216
5512373	45.817315	-91.846060
5512380	45.824475	-91.340633
1142200	45.814456	-89.288252
2533700	45.803365	-91.706803
5512739	45.782469	-92.789036
1612000	45.799699	-89.134335
5513593	45.769859	-91.565515
5513596	45.757462	-92.292254
5513606	45.779637	-90.382236
1535300	45.838554	-89.857293
5512396	45.829011	-90.738343
2466100	45.800763	-91.743058
5513048	45.777238	-92.393123
5512785	45.795477	-92.069331
2642900	45.785872	-92.653763
1135200	45.800650	-89.574375
1980900	45.790410	-91.556983
5513082	45.783185	-92.009511
5513612	45.773496	-91.204953
1140500	45.778222	-89.483899
1981900	45.768517	-91.542290
5513646	45.758838	-87.902822
5512408	45.809835	-92.163178
5512409	45.828548	-89.314743
5512421	45.798425	-92.687604
5513102	45.797599	-90.760625
598000	45.767077	-88.564506
1613500	45.778456	-89.069177
667400	45.768243	-88.551135
5512430	45.820814	-88.573757
5512435	45.801296	-92.543966
5513464	45.766901	-92.034309
5512456	45.823357	-88.872334
5512460	45.826347	-90.706818
5512469	45.810573	-91.992486
2251800	45.826137	-90.487263
650300	45.827434	-88.918297
5513673	45.776976	-89.759014
1588200	45.771131	-89.526678
2272800	45.826140	-89.985543
5512510	45.794939	-92.674049
2533600	45.812527	-91.721061
2381100	45.815849	-90.985100
1140100	45.796269	-89.498026
2107900	45.784941	-91.627765
5513363	45.777486	-91.645952
1597200	45.784466	-89.428112
2537290	45.770925	-92.025852
1596700	45.834765	-89.405067
5513494	45.783665	-90.379260
5512864	45.786702	-92.353627
5513208	45.789806	-88.804554
5513213	45.795989	-89.774818
5513549	45.751251	-92.658239
5513568	45.779397	-89.271524
5512873	45.810147	-89.646507
5512878	45.791107	-92.100301
1978900	45.797969	-91.607462
5512891	45.805950	-89.029580
1588000	45.784810	-89.586772
5513389	45.788061	-90.288839
1974100	45.778498	-91.483443
1990900	45.775630	-91.676816
2231200	45.786002	-90.502924
5513516	45.748478	-92.835321
1130600	45.782997	-89.996780
1596700	45.819045	-89.388518
1016400	45.819135	-89.032109
5512567	45.806861	-91.981302
650300	45.818851	-88.924377
1956200	45.721991	-91.562912
1972200	45.731806	-90.474595
5514888	45.713886	-92.062542
1983900	45.764477	-91.579413
1141900	45.772466	-89.376543
5514109	45.747321	-91.740804
1599500	45.756236	-89.076948
5514131	45.739133	-92.167131
5514132	45.754013	-88.876427
2524500	45.715473	-91.868041
5514922	45.698077	-92.739662
5514546	45.710954	-92.751931
984300	45.741952	-89.626405
5514555	45.728491	-91.870589
5514571	45.711928	-92.678095
5514577	45.740321	-89.192020
1973200	45.741109	-90.589592
5514606	45.719212	-92.289178
5514980	45.729772	-90.383928
1865100	45.716229	-91.562091
979200	45.725177	-89.422042
5515009	45.698934	-92.645379
2385100	45.765002	-91.223804
5513757	45.752824	-87.881129
5514610	45.740488	-90.486358
5514632	45.725204	-91.910239
5514639	45.735122	-88.856088
1952900	45.711983	-91.513736
5513803	45.769370	-90.363002
5514649	45.708974	-92.680253
5515261	45.686908	-92.782956
5515263	45.687105	-92.774479
5515268	45.704689	-91.911867
5515270	45.704213	-91.940645
5515284	45.704207	-91.912195
5513816	45.763127	-91.354537
5514214	45.756170	-89.631115
5514218	45.745295	-91.556273
1573900	45.723821	-89.227397
5515106	45.711756	-88.170790
5515116	45.693996	-92.706108
5514239	45.745751	-88.493246
1985500	45.744247	-91.567566
2107600	45.740145	-91.749405
5514274	45.742280	-91.695923
1990300	45.727583	-91.559107
2493400	45.722458	-91.872747
5514725	45.736923	-89.433177
2524900	45.704225	-91.840547
5514287	45.753724	-90.272627
5514297	45.753832	-89.889167
5514304	45.749830	-90.916664
5515318	45.709335	-88.543861
5515331	45.708707	-91.557197
5513884	45.734656	-92.794575
2524800	45.710263	-91.838434
1581700	45.721814	-89.372078
1525200	45.764888	-89.709581
652900	45.763363	-88.609781
5513919	45.757419	-91.507784
5513921	45.767153	-90.053651
5514364	45.730514	-92.161456
5513935	45.765485	-89.566658
1985900	45.739530	-91.573136
2537900	45.732152	-92.009870
2467400	45.720712	-92.510962
5514748	45.726956	-91.528730
5514754	45.735479	-89.553398
5515041	45.703159	-92.399815
1586800	45.764070	-89.493300
5513974	45.737963	-92.488136
1975900	45.754863	-91.529709
1977500	45.738538	-91.527591
5514397	45.730512	-92.074705
2116300	45.740052	-91.460082
1138500	45.735669	-89.579537
1964900	45.711387	-91.761693
5515146	45.717097	-91.357642
5515147	45.697596	-92.502029
5515162	45.717858	-91.208237
1140900	45.763702	-89.499954
5514000	45.735774	-92.554488
5514007	45.763455	-89.587684
1137000	45.748659	-89.641980
5514446	45.744266	-90.959590
2638000	45.704032	-92.694084
1956800	45.711005	-91.566477
1530400	45.718980	-90.015128
5514030	45.749667	-91.772601
5514815	45.729477	-88.904446
5514817	45.726306	-91.404482
5515057	45.703257	-92.363973
5515058	45.701226	-92.473675
5515059	45.694437	-92.738015
5515067	45.725680	-89.293446
5515076	45.717543	-91.506914
2488100	45.709051	-91.782939
5514034	45.762726	-89.623885
660500	45.751422	-88.548651
5514060	45.748755	-91.770626
2529200	45.721149	-92.359931
2524400	45.718087	-91.883851
5515170	45.708486	-91.861541
1977200	45.751297	-91.535524
5514067	45.745121	-88.038781
5514068	45.741595	-92.158554
665500	45.753118	-88.678536
5514108	45.733197	-92.474715
5516303	45.657909	-92.566452
2531100	45.658661	-92.512153
5516314	45.673459	-91.717745
1962900	45.674482	-91.605081
5516711	45.672017	-90.462438
5515392	45.702619	-88.162359
575800	45.711000	-88.815224
1952000	45.698563	-90.776268
1123600	45.671626	-89.664233
5516723	45.644603	-92.533127
1125800	45.670731	-89.472642
1951850	45.671691	-90.288603
5516730	45.670235	-90.697302
637800	45.651872	-87.885127
5516753	45.662565	-88.607889
2528600	45.652351	-92.034782
1950000	45.715574	-90.347509
5516351	45.657914	-92.494271
1962100	45.672001	-91.656358
5516372	45.672299	-91.633792
1125300	45.668922	-89.436158
5516761	45.662437	-88.633393
5515444	45.715217	-90.270612
5515906	45.700205	-89.902371
1124400	45.698318	-89.538289
2360800	45.665630	-90.967826
5515492	45.713662	-89.920591
5515940	45.682995	-91.910242
5516383	45.682666	-90.553938
2106000	45.665428	-91.946300
5517012	45.647966	-91.743595
1018900	45.653541	-89.542290
514800	45.700669	-88.423400
5516408	45.670554	-91.656905
1866300	45.640971	-91.988295
5515547	45.683163	-92.560043
1958400	45.699295	-91.628451
5515978	45.691885	-88.830250
5515984	45.669721	-92.529508
1581200	45.695895	-89.418828
5516003	45.685894	-88.384680
5516011	45.679512	-91.981282
5516443	45.662664	-92.074855
1123700	45.666453	-89.669852
1850000	45.697389	-91.534471
1571200	45.655458	-89.196711
5515618	45.697602	-88.365041
1965300	45.696537	-91.701999
5515650	45.708683	-89.901294
5516033	45.680783	-91.875926
1834800	45.680542	-91.538950
1959500	45.696317	-91.590055
5515674	45.690731	-91.988786
5515681	45.701670	-91.176407
5516079	45.665727	-92.543679
1118400	45.693874	-89.964950
5516511	45.662857	-91.961087
5516527	45.649086	-92.619794
1123300	45.664664	-89.636955
1965700	45.694704	-91.700474
5516110	45.668315	-92.390050
609000	45.672169	-87.808007
2236200	45.689044	-90.638392
5516544	45.668363	-88.471272
5517140	45.654417	-89.266372
5517155	45.647086	-88.528589
1522500	45.704148	-89.683863
5517881	45.618114	-90.952032
5518392	45.595581	-88.951502
579500	45.592196	-88.890827
585200	45.578318	-88.266680
5518623	45.575057	-91.969306
513400	45.581028	-88.513409
5520311	45.519820	-89.636398
1547700	45.519295	-89.871224
5518810	45.552155	-92.736217
5518815	45.562628	-92.246660
5518817	45.564678	-92.127239
5518829	45.563360	-92.125644
5519326	45.544027	-88.045796
5519335	45.531365	-92.567681
593900	45.525360	-88.049078
5519851	45.525139	-91.954555
1564300	45.539008	-89.489308
2627300	45.491077	-92.311114
593200	45.523899	-88.115536
5520359	45.514521	-89.081447
5520370	45.500805	-91.901883
596300	45.565030	-88.069041
5518897	45.564734	-88.059447
5519391	45.557226	-89.647389
1565100	45.556163	-89.475626
515500	45.546934	-88.474772
5519421	45.554506	-89.360063
5519425	45.533492	-92.270283
5518903	45.551222	-92.597122
5518912	45.579167	-90.523938
2661700	45.559326	-92.080827
2514200	45.525260	-92.620709
5519465	45.554637	-90.224872
392900	45.500753	-88.974707
1100900	45.504220	-89.621905
5518945	45.551884	-92.489459
5518952	45.567061	-91.633354
5518970	45.573581	-90.982275
5519480	45.553999	-90.301909
2210000	45.550428	-90.347479
5519497	45.541662	-91.702476
5519921	45.532675	-88.819697
5519924	45.520617	-91.989856
5519936	45.535895	-90.686725
1936600	45.483606	-92.080169
1563400	45.574941	-89.577513
5518997	45.575212	-89.445871
5519520	45.523181	-92.639646
5519543	45.552940	-89.906900
5519551	45.524986	-92.527392
5519946	45.536448	-89.528285
5519954	45.510818	-92.455722
5519973	45.526367	-88.488042
5520496	45.480218	-92.683060
5520524	45.485672	-92.351708
5520536	45.478978	-92.638411
5520543	45.493990	-91.857326
5519005	45.548742	-92.477187
1933800	45.543058	-91.439430
5519987	45.534441	-89.518985
5519994	45.509771	-92.412241
5520004	45.526779	-88.618602
5520010	45.519137	-91.896857
5520715	45.471113	-92.651718
5520718	45.495382	-91.209213
511700	45.488725	-88.299040
5520729	45.500937	-89.921204
550600	45.566223	-88.706501
5519020	45.543945	-92.673176
5519023	45.572068	-89.161934
5519037	45.544781	-92.602851
2081500	45.533669	-92.024519
5519588	45.548390	-89.107154
5520064	45.523252	-91.486616
1853500	45.406657	-92.134092
1506900	45.427540	-89.814282
5519050	45.573506	-90.323205
5519057	45.546648	-92.479693
5519066	45.555618	-87.996072
5520082	45.521711	-91.547105
5520084	45.520899	-91.591662
5519637	45.538316	-91.623916
5519653	45.520071	-92.577045
1936300	45.529592	-92.076836
2514800	45.517756	-92.645558
1105600	45.529085	-89.395104
5520122	45.498041	-92.708144
5520130	45.526971	-89.206526
5519101	45.555065	-91.947357
1948000	45.553961	-91.975579
1117700	45.568766	-89.377762
2514300	45.517355	-92.627333
2621100	45.494617	-92.420535
5520426	45.490744	-92.383050
5005678	45.514875	-89.922750
5520443	45.483638	-92.631203
5520456	45.507983	-91.146790
544300	45.499828	-88.289090
5519135	45.560485	-91.494655
5519138	45.544966	-92.356303
5519140	45.543560	-92.460156
5519149	45.538610	-92.670493
5519162	45.552098	-91.972821
5519166	45.568545	-89.648180
5519173	45.568224	-89.677823
2627200	45.520156	-92.332468
554900	45.539693	-88.692315
1520100	45.546242	-89.752248
2514400	45.515926	-92.621922
5520556	45.507937	-90.205388
5519725	45.518436	-92.530415
1105800	45.523840	-89.324363
2362400	45.497972	-91.174707
5520642	45.493041	-88.404872
5520654	45.482265	-92.225047
5520226	45.499715	-92.310391
5005608	45.500981	-87.784639
634300	45.497123	-87.803552
5520256	45.496830	-92.443107
1004300	45.511213	-89.671268
2099200	45.497625	-91.868655
1178500	45.509150	-89.412479
5519235	45.565699	-89.908369
5519241	45.564502	-89.653084
5519245	45.537060	-92.512509
5519253	45.563646	-89.663249
5519256	45.545203	-92.075570
5519754	45.538311	-91.248555
5519771	45.514397	-92.636819
5519772	45.516164	-92.545666
5520288	45.508425	-91.720089
1933200	45.514741	-91.208897
5520292	45.491217	-92.618053
5520296	45.515660	-88.877421
5520575	45.503484	-89.082573
625900	45.490459	-88.124052
1516900	45.574678	-89.668865
616700	45.544778	-88.015729
5521479	45.468043	-89.737973
5521484	45.461120	-91.319480
378700	45.460973	-88.764525
548600	45.433767	-88.476186
2476600	45.421616	-92.208959
2508600	45.457742	-92.383208
5521181	45.457856	-92.381905
5521198	45.477253	-88.964742
5521523	45.459717	-91.260303
5521525	45.464218	-89.220118
5521551	45.452063	-91.795520
5521560	45.465604	-90.245923
5525277	45.319951	-89.494860
1055400	45.319912	-89.588241
5525685	45.303176	-89.109026
5526025	45.292524	-90.711995
2092400	45.284061	-91.482465
1048900	45.291132	-89.174104
1073100	45.333043	-89.135728
5527301	45.225354	-92.224774
5527853	45.221821	-91.033341
5527883	45.225038	-90.122896
1902000	45.224207	-90.482667
5527890	45.224189	-90.374169
5526252	45.284475	-89.042995
5526255	45.277228	-91.605077
5526257	45.249933	-87.054940
1051300	45.283525	-89.038382
5526758	45.260665	-91.468579
1916100	45.260385	-91.471013
5526763	45.268943	-90.343437
5527335	45.245208	-89.894939
5527337	45.214329	-92.657782
5527346	45.243823	-89.447519
5527914	45.204264	-92.121244
5527918	45.207511	-88.067514
5527932	45.203862	-92.121920
5527940	45.214388	-91.428834
5526289	45.284580	-90.869870
5526780	45.263286	-91.123670
1916200	45.256428	-91.483429
5526795	45.260154	-88.650209
5527368	45.214353	-92.589177
1906900	45.235662	-91.342128
2181500	45.237707	-91.038594
5527407	45.210681	-92.706867
5527954	45.207157	-91.899561
1673700	45.222102	-90.370518
5527969	45.213741	-91.420873
5527973	45.220842	-89.373129
93200	45.191257	-87.364243
5526300	45.274036	-91.755672
5526309	45.283044	-89.040433
1048200	45.282842	-89.111842
507500	45.267059	-87.907331
5526820	45.258982	-88.626631
5526824	45.246986	-92.154641
5526834	45.266119	-89.499962
5528000	45.201942	-92.123316
5528019	45.215492	-91.141415
5528021	45.190176	-92.664711
1052100	45.281648	-89.046502
5526351	45.285314	-90.131301
1051500	45.280724	-89.037314
1443500	45.281216	-89.072685
5526849	45.246132	-92.155153
1047100	45.264558	-89.578497
5526876	45.244254	-92.195107
2597600	45.240812	-92.348437
2347500	45.205880	-91.302228
1046200	45.283924	-89.625588
1899400	45.284401	-90.322199
5526895	45.263252	-89.460536
5526907	45.263617	-89.810944
5526909	45.252997	-88.435938
5526922	45.257466	-91.141446
5526934	45.261646	-89.506097
5527445	45.212284	-92.504811
1673400	45.240299	-90.352257
5528348	45.204494	-91.135913
5526403	45.274428	-88.634895
1483700	45.261188	-89.615343
5526949	45.228539	-92.754993
5526959	45.231553	-92.631188
2181500	45.237464	-90.894071
5527495	45.238684	-89.507238
5528122	45.210245	-91.367883
5526446	45.282386	-90.317989
5526458	45.281539	-89.622698
5526977	45.252419	-88.601947
5526978	45.259110	-90.600237
5526983	45.226899	-92.766324
5527521	45.208094	-92.640798
5527524	45.207074	-92.669521
1762800	45.237043	-90.523812
5528386	45.191509	-92.001525
5526489	45.280353	-89.549255
5526999	45.259404	-90.361583
2494200	45.230048	-92.460688
461600	45.225808	-88.407037
1763000	45.233496	-90.511667
2068600	45.190622	-92.004930
5528409	45.208365	-90.142397
5528423	45.206725	-90.386927
2181500	45.253206	-90.968278
5527061	45.224984	-92.708090
5527590	45.234317	-89.521823
1910100	45.225015	-91.410455
1900500	45.233661	-90.426449
2176900	45.210463	-91.268310
5528159	45.200510	-88.039226
5528172	45.200250	-88.038849
1900700	45.278867	-90.435484
5527080	45.230056	-92.424876
1906700	45.247387	-91.339720
1846400	45.244887	-91.368742
5527658	45.210858	-92.247664
1049700	45.273717	-89.105657
5539566	44.754332	-89.404268
5539585	44.754939	-90.229348
238300	44.752465	-89.322188
5540106	44.720607	-88.048858
183900	44.734376	-89.361853
5540129	44.736051	-89.734580
5540134	44.735337	-89.492248
5014434	44.717194	-90.186770
5540595	44.719460	-90.248570
5540597	44.718685	-89.560948
5539023	44.769517	-88.484417
5539035	44.762657	-91.926549
5540141	44.736260	-90.121721
5540150	44.735014	-89.492458
1039700	44.733349	-89.392120
5540172	44.710563	-87.617946
5540179	44.731963	-89.163616
5540191	44.734571	-90.197790
5540803	44.680595	-92.714077
5540812	44.688935	-92.324357
5540818	44.705476	-91.281239
5553651	44.238337	-89.918026
5554328	44.206930	-90.857141
5554351	44.195069	-91.821443
1377400	44.204259	-89.885397
1016300	44.207113	-89.465671
5554751	44.192250	-89.549644
5552897	44.273979	-90.680408
5552910	44.275768	-90.132014
5554376	44.184791	-87.661793
5554938	44.183195	-89.689774
5554942	44.176167	-88.702429
5554945	44.183481	-90.203756
5552947	44.272619	-89.322805
5552949	44.274284	-89.699871
5552953	44.274150	-89.918641
5553704	44.233452	-89.343133
5553706	44.225652	-88.525557
5554421	44.185339	-87.762915
5554455	44.186919	-87.923571
5555046	44.163247	-88.131193
5552999	44.270862	-90.680450
5550576	44.341558	-91.775940
1804500	44.329327	-90.993229
5551265	44.329853	-90.910790
5551272	44.316976	-91.921418
5551586	44.307233	-91.894784
5551624	44.312160	-91.474068
5550603	44.350068	-89.011561
5550607	44.353807	-90.122658
5550609	44.342111	-88.344797
5550614	44.338822	-91.858611
5550617	44.353279	-90.320217
5551295	44.310740	-87.762162
5551314	44.332273	-90.112364
5551811	44.309508	-88.757574
5551817	44.313096	-90.835285
5551842	44.315341	-90.121760
5551843	44.299843	-91.887389
5549854	44.372563	-89.053900
237300	44.349447	-89.103644
5550644	44.344440	-88.616552
5550653	44.330536	-87.761067
5555444	44.153680	-90.997939
987400	44.153453	-89.500918
5556151	44.101809	-91.466744
5556174	44.093130	-88.015563
5556183	44.097528	-88.324915
5556189	44.109185	-89.758926
5556193	44.087897	-87.792356
5556896	44.068641	-91.618316
5556912	44.074085	-91.163545
5556916	44.079159	-89.791260
5557643	44.055234	-89.993277
5557669	44.044244	-88.568141
5555491	44.147661	-91.365915
5555501	44.155023	-90.165004
5555502	44.139806	-88.123202
5555503	44.155333	-90.107348
5555508	44.154861	-90.174695
5555517	44.154343	-89.775543
1667400	44.098660	-91.352954
5556971	44.066794	-91.647380
5556978	44.078220	-90.086848
140700	43.952524	-88.770319
5559571	43.938295	-87.787757
5560215	43.921731	-89.302793
5560216	43.923883	-89.997107
5560235	43.916988	-91.267976
5560241	43.923616	-89.866494
5558390	44.000188	-87.907273
5558407	44.017081	-89.384087
1374100	44.018568	-89.944058
5558413	44.016059	-90.757788
48750	43.997845	-87.859841
5558429	44.013282	-91.015140
70000	43.997643	-87.905732
5558930	43.992445	-90.844056
5558939	43.990300	-88.873932
5558942	43.995072	-89.990858
5558949	43.994584	-90.180062
5558957	43.994642	-89.935870
5559883	43.933573	-88.746729
