"site_id"	"year"	"date"	"secchi_m"
"WBIC_2014700"	1989	"1989-06-27"	1
"WBIC_2014700"	1989	"1989-07-13"	1.3
"WBIC_2014700"	1989	"1989-07-24"	1.6
"WBIC_2014700"	1989	"1989-08-08"	1.3
"WBIC_2014700"	1989	"1989-08-21"	1.3
"WBIC_2014700"	1989	"1989-09-06"	1.2
"WBIC_2014700"	1989	"1989-09-20"	1.3
"WBIC_2014700"	1989	"1989-10-03"	1.1
"WBIC_2014700"	1989	"1989-10-16"	1.1
"WBIC_2014700"	1989	"1989-10-30"	1
"WBIC_2014700"	1989	"1989-11-07"	1.1
"WBIC_2014700"	1990	"1990-01-15"	0.7
"WBIC_2014700"	1990	"1990-02-28"	0.6
"WBIC_2014700"	1990	"1990-03-27"	0.7
"WBIC_2014700"	1990	"1990-05-01"	1.1
"WBIC_2014700"	1990	"1990-05-16"	1.2
"WBIC_2014700"	1990	"1990-05-30"	1.2
"WBIC_2014700"	1990	"1990-06-12"	1.4
"WBIC_2014700"	1990	"1990-06-27"	1.7
"WBIC_2014700"	1990	"1990-07-12"	1.8
"WBIC_2014700"	1990	"1990-07-24"	1.3
"WBIC_2014700"	1990	"1990-08-08"	1.9
"WBIC_2014700"	1990	"1990-08-22"	1.2
"WBIC_2014700"	1990	"1990-09-06"	1.6
"WBIC_2014700"	1990	"1990-09-17"	1.1
"WBIC_2014700"	1990	"1990-10-01"	1
"WBIC_2014700"	1990	"1990-10-16"	1.8
"WBIC_2014700"	1990	"1990-10-29"	0.7
"WBIC_2014700"	1990	"1990-11-08"	0.8
"WBIC_2014700"	1991	"1991-01-16"	0.7
"WBIC_2014700"	1991	"1991-02-20"	0.8
"WBIC_2014700"	1991	"1991-03-21"	0.8
"WBIC_2014700"	1991	"1991-05-09"	0.7
"WBIC_2014700"	1991	"1991-05-23"	0.6
"WBIC_2014700"	1991	"1991-06-05"	0.6
"WBIC_2014700"	1991	"1991-06-18"	0.8
"WBIC_2014700"	1991	"1991-07-02"	0.8
"WBIC_2014700"	1991	"1991-07-18"	1
"WBIC_2014700"	1991	"1991-07-29"	0.9
"WBIC_2014700"	1991	"1991-08-12"	0.7
"WBIC_2014700"	1991	"1991-08-26"	0.8
"WBIC_2014700"	1991	"1991-09-11"	0.8
"WBIC_2014700"	1991	"1991-09-24"	0.8
"WBIC_2014700"	1991	"1991-10-08"	0.9
"WBIC_2014700"	1991	"1991-10-28"	0.8
"WBIC_2014700"	1991	"1991-11-04"	0.8
"WBIC_2014700"	1992	"1992-01-15"	0.6
"WBIC_2014700"	1992	"1992-02-26"	0.7
"WBIC_2014700"	1992	"1992-03-23"	0.7
"WBIC_2014700"	1992	"1992-05-04"	0.8
"WBIC_2014700"	1992	"1992-05-20"	1.9
"WBIC_2014700"	1992	"1992-06-01"	1.2
"WBIC_2014700"	1992	"1992-06-15"	1
"WBIC_2014700"	1992	"1992-07-07"	1
"WBIC_2014700"	1992	"1992-07-13"	1.2
"WBIC_2014700"	1992	"1992-07-31"	1.1
"WBIC_2014700"	1992	"1992-08-10"	0.8
"WBIC_2014700"	1992	"1992-08-27"	1.5
"WBIC_2014700"	1992	"1992-09-11"	0.8
"WBIC_2014700"	1992	"1992-09-24"	0.8
"WBIC_2014700"	1992	"1992-10-05"	0.8
"WBIC_2014700"	1992	"1992-10-21"	0.9
"WBIC_2014700"	1992	"1992-11-05"	0.9
"WBIC_2014700"	1993	"1993-01-14"	0.7
"WBIC_2014700"	1993	"1993-02-24"	0.8
"WBIC_2014700"	1993	"1993-03-23"	0.8
"WBIC_2014700"	1993	"1993-05-03"	0.8
"WBIC_2014700"	1993	"1993-05-20"	1
"WBIC_2014700"	1993	"1993-06-03"	1
"WBIC_2014700"	1993	"1993-06-14"	0.7
"WBIC_2014700"	1993	"1993-06-28"	0.9
"WBIC_2014700"	1993	"1993-07-15"	1.1
"WBIC_2014700"	1993	"1993-07-26"	1
"WBIC_2014700"	1993	"1993-08-09"	1
"WBIC_2014700"	1993	"1993-08-23"	1.2
"WBIC_2014700"	1993	"1993-09-09"	0.9
"WBIC_2014700"	1993	"1993-09-22"	1.1
"WBIC_2014700"	1993	"1993-10-07"	1
"WBIC_2014700"	1993	"1993-10-19"	0.9
"WBIC_2014700"	1993	"1993-11-02"	0.7
"WBIC_2014700"	1994	"1994-01-17"	0.7
"WBIC_2014700"	1994	"1994-02-24"	0.6
"WBIC_2014700"	1994	"1994-03-28"	0.6
"WBIC_2014700"	1994	"1994-05-03"	0.7
"WBIC_2014700"	1994	"1994-05-19"	0.8
"WBIC_2014700"	1994	"1994-06-02"	0.9
"WBIC_2014700"	1994	"1994-06-15"	1.3
"WBIC_2014700"	1994	"1994-06-28"	0.9
"WBIC_2014700"	1994	"1994-07-11"	1.3
"WBIC_2014700"	1994	"1994-07-25"	1.6
"WBIC_2014700"	1994	"1994-08-09"	1.4
"WBIC_2014700"	1994	"1994-08-22"	1
"WBIC_2014700"	1994	"1994-09-08"	0.9
"WBIC_2014700"	1994	"1994-09-20"	0.8
"WBIC_2014700"	1994	"1994-10-03"	0.7
"WBIC_2014700"	1994	"1994-10-18"	0.6
"WBIC_2014700"	1994	"1994-11-01"	0.9
"WBIC_2014700"	1994	"1994-11-14"	0.6
"WBIC_2014700"	1995	"1995-01-12"	0.7
"WBIC_2014700"	1995	"1995-02-14"	0.5
"WBIC_2014700"	1995	"1995-03-20"	0.9
"WBIC_2014700"	1995	"1995-05-01"	1
"WBIC_2014700"	1995	"1995-05-16"	0.9
"WBIC_2014700"	1995	"1995-06-01"	1.2
"WBIC_2014700"	1995	"1995-06-13"	1
"WBIC_2014700"	1995	"1995-06-28"	1.2
"WBIC_2014700"	1995	"1995-07-11"	0.8
"WBIC_2014700"	1995	"1995-07-25"	1.1
"WBIC_2014700"	1995	"1995-08-08"	1.4
"WBIC_2014700"	1995	"1995-08-21"	1
"WBIC_2014700"	1995	"1995-09-05"	1.4
"WBIC_2014700"	1995	"1995-09-19"	1.3
"WBIC_2014700"	1995	"1995-10-02"	1.1
"WBIC_2014700"	1995	"1995-10-17"	0.9
"WBIC_2014700"	1995	"1995-11-01"	0.9
"WBIC_2014700"	1995	"1995-11-09"	0.6
"WBIC_2014700"	1996	"1996-01-17"	0.6
"WBIC_2014700"	1996	"1996-02-21"	0.5
"WBIC_2014700"	1996	"1996-04-02"	1.1
"WBIC_2014700"	1996	"1996-05-10"	0.8
"WBIC_2014700"	1996	"1996-05-31"	0.7
"WBIC_2014700"	1996	"1996-06-12"	1.2
"WBIC_2014700"	1996	"1996-06-24"	1
"WBIC_2014700"	1996	"1996-07-11"	1.1
"WBIC_2014700"	1996	"1996-07-23"	1.1
"WBIC_2014700"	1996	"1996-08-06"	1.2
"WBIC_2014700"	1996	"1996-08-20"	0.9
"WBIC_2014700"	1996	"1996-09-04"	1.4
"WBIC_2014700"	1996	"1996-09-17"	1.1
"WBIC_2014700"	1996	"1996-10-03"	0.8
"WBIC_2014700"	1996	"1996-10-17"	0.8
"WBIC_2014700"	1996	"1996-11-04"	0.9
"WBIC_2014700"	1997	"1997-01-21"	0.7
"WBIC_2014700"	1997	"1997-02-18"	0.7
"WBIC_2014700"	1997	"1997-03-24"	0.7
"WBIC_2014700"	1997	"1997-05-05"	0.7
"WBIC_2014700"	1997	"1997-05-20"	1
"WBIC_2014700"	1997	"1997-06-04"	0.9
"WBIC_2014700"	1997	"1997-06-19"	0.9
"WBIC_2014700"	1997	"1997-07-03"	1.1
"WBIC_2014700"	1997	"1997-07-16"	0.9
"WBIC_2014700"	1997	"1997-07-28"	0.9
"WBIC_2014700"	1997	"1997-08-11"	1.2
"WBIC_2014700"	1997	"1997-08-25"	0.9
"WBIC_2014700"	1997	"1997-09-10"	0.9
"WBIC_2014700"	1997	"1997-09-24"	0.7
"WBIC_2014700"	1997	"1997-10-08"	0.6
"WBIC_2014700"	1997	"1997-10-21"	0.7
"WBIC_2014700"	1997	"1997-11-06"	0.7
"WBIC_2014700"	1998	"1998-01-19"	0.6
"WBIC_2014700"	1998	"1998-02-18"	0.7
"WBIC_2014700"	1998	"1998-03-16"	0.6
"WBIC_2014700"	1998	"1998-04-21"	0.7
"WBIC_2014700"	1998	"1998-05-06"	0.8
"WBIC_2014700"	1998	"1998-05-20"	0.8
"WBIC_2014700"	1998	"1998-06-02"	0.9
"WBIC_2014700"	1998	"1998-06-17"	1.3
"WBIC_2014700"	1998	"1998-07-01"	1.2
"WBIC_2014700"	1998	"1998-07-14"	1.3
"WBIC_2014700"	1998	"1998-07-27"	1
"WBIC_2014700"	1998	"1998-08-10"	1.8
"WBIC_2014700"	1998	"1998-08-27"	1.7
"WBIC_2014700"	1998	"1998-09-10"	1
"WBIC_2014700"	1998	"1998-09-23"	0.7
"WBIC_2014700"	1998	"1998-10-06"	0.7
"WBIC_2014700"	1998	"1998-10-19"	1.1
"WBIC_2014700"	1998	"1998-11-12"	0.9
"WBIC_2014700"	1999	"1999-01-22"	0.6
"WBIC_2014700"	1999	"1999-02-24"	0.6
"WBIC_2014700"	1999	"1999-03-23"	0.9
"WBIC_2014700"	1999	"1999-05-06"	0.9
"WBIC_2014700"	1999	"1999-05-18"	0.8
"WBIC_2014700"	1999	"1999-06-03"	1.1
"WBIC_2014700"	1999	"1999-06-14"	1.6
"WBIC_2014700"	1999	"1999-07-01"	1
"WBIC_2014700"	1999	"1999-07-12"	1.2
"WBIC_2014700"	1999	"1999-07-26"	1
"WBIC_2014700"	1999	"1999-08-11"	1.1
"WBIC_2014700"	1999	"1999-08-26"	0.9
"WBIC_2014700"	1999	"1999-09-10"	0.5
"WBIC_2014700"	1999	"1999-09-20"	0.6
"WBIC_2014700"	1999	"1999-10-06"	0.6
"WBIC_2014700"	1999	"1999-10-21"	0.9
"WBIC_2014700"	1999	"1999-11-04"	0.9
"WBIC_2014700"	2000	"2000-01-27"	0.6
"WBIC_2014700"	2000	"2000-02-21"	0.7
"WBIC_2014700"	2000	"2000-04-05"	0.9
"WBIC_2014700"	2000	"2000-04-17"	0.8
"WBIC_2014700"	2000	"2000-05-03"	0.7
"WBIC_2014700"	2000	"2000-05-15"	0.7
"WBIC_2014700"	2000	"2000-06-02"	0.8
"WBIC_2014700"	2000	"2000-06-12"	0.5
"WBIC_2014700"	2000	"2000-06-26"	1
"WBIC_2014700"	2000	"2000-07-11"	1
"WBIC_2014700"	2000	"2000-07-25"	0.8
"WBIC_2014700"	2000	"2000-08-09"	0.6
"WBIC_2014700"	2000	"2000-08-23"	0.8
"WBIC_2014700"	2000	"2000-09-05"	0.7
"WBIC_2014700"	2000	"2000-09-20"	0.6
"WBIC_2014700"	2000	"2000-10-04"	0.4
"WBIC_2014700"	2000	"2000-10-17"	0.7
"WBIC_2014700"	2000	"2000-10-30"	0.9
"WBIC_2014700"	2000	"2000-11-14"	0.7
"WBIC_2014700"	2001	"2001-01-24"	1.3
"WBIC_2014700"	2001	"2001-02-19"	1.3
"WBIC_2014700"	2001	"2001-05-01"	0.6
"WBIC_2014700"	2001	"2001-05-16"	0.7
"WBIC_2014700"	2001	"2001-05-30"	0.5
"WBIC_2014700"	2001	"2001-06-12"	1
"WBIC_2014700"	2001	"2001-06-25"	0.7
"WBIC_2014700"	2001	"2001-07-09"	0.8
"WBIC_2014700"	2001	"2001-07-23"	0.7
"WBIC_2014700"	2001	"2001-08-07"	0.9
"WBIC_2014700"	2001	"2001-08-21"	1.2
"WBIC_2014700"	2001	"2001-09-06"	0.7
"WBIC_2014700"	2001	"2001-09-18"	0.5
"WBIC_2014700"	2001	"2001-10-01"	0.6
"WBIC_2014700"	2001	"2001-10-16"	0.8
"WBIC_2014700"	2001	"2001-10-30"	0.5
"WBIC_2014700"	2001	"2001-11-16"	0.8
"WBIC_2014700"	2002	"2002-01-17"	0.7
"WBIC_2014700"	2002	"2002-03-06"	1
"WBIC_2014700"	2002	"2002-04-12"	1
"WBIC_2014700"	2002	"2002-04-24"	0.6
"WBIC_2014700"	2002	"2002-05-07"	0.5
"WBIC_2014700"	2002	"2002-05-22"	0.8
"WBIC_2014700"	2002	"2002-06-04"	0.7
"WBIC_2014700"	2002	"2002-06-17"	0.7
"WBIC_2014700"	2002	"2002-07-01"	0.9
"WBIC_2014700"	2002	"2002-07-16"	0.5
"WBIC_2014700"	2002	"2002-07-31"	1.2
"WBIC_2014700"	2002	"2002-08-12"	0.8
"WBIC_2014700"	2002	"2002-08-27"	1
"WBIC_2014700"	2002	"2002-09-10"	0.9
"WBIC_2014700"	2002	"2002-09-24"	0.4
"WBIC_2014700"	2002	"2002-10-07"	0.5
"WBIC_2014700"	2002	"2002-10-22"	0.9
"WBIC_2014700"	2002	"2002-11-04"	0.6
"WBIC_2014700"	2003	"2003-02-04"	0.8
"WBIC_2014700"	2003	"2003-02-20"	1.1
"WBIC_2014700"	2003	"2003-04-02"	0.5
"WBIC_2014700"	2003	"2003-05-05"	0.6
"WBIC_2014700"	2003	"2003-05-12"	0.5
"WBIC_2014700"	2003	"2003-05-27"	1.1
"WBIC_2014700"	2003	"2003-06-12"	0.9
"WBIC_2014700"	2003	"2003-06-24"	0.7
"WBIC_2014700"	2003	"2003-07-10"	1
"WBIC_2014700"	2003	"2003-07-21"	0.8
"WBIC_2014700"	2003	"2003-08-05"	1
"WBIC_2014700"	2003	"2003-08-20"	1
"WBIC_2014700"	2003	"2003-09-04"	0.7
"WBIC_2014700"	2003	"2003-09-19"	0.9
"WBIC_2014700"	2003	"2003-09-29"	0.8
"WBIC_2014700"	2003	"2003-10-14"	0.9
"WBIC_2014700"	2003	"2003-10-27"	0.9
"WBIC_2014700"	2003	"2003-11-07"	0.8
"WBIC_2014700"	2004	"2004-01-21"	0.9
"WBIC_2014700"	2004	"2004-02-19"	0.9
"WBIC_2014700"	2004	"2004-03-29"	1
"WBIC_2014700"	2004	"2004-04-26"	0.7
"WBIC_2014700"	2004	"2004-05-13"	0.5
"WBIC_2014700"	2004	"2004-05-25"	0.5
"WBIC_2014700"	2004	"2004-06-09"	0.6
"WBIC_2014700"	2004	"2004-06-21"	0.4
"WBIC_2014700"	2004	"2004-07-06"	0.6
"WBIC_2014700"	2004	"2004-07-19"	0.5
"WBIC_2014700"	2004	"2004-08-03"	0.5
"WBIC_2014700"	2004	"2004-08-17"	0.6
"WBIC_2014700"	2004	"2004-08-31"	0.7
"WBIC_2014700"	2004	"2004-09-10"	0.8
"WBIC_2014700"	2004	"2004-09-28"	0.4
"WBIC_2014700"	2004	"2004-10-12"	0.6
"WBIC_2014700"	2004	"2004-10-26"	0.8
"WBIC_2014700"	2004	"2004-11-11"	0.6
"WBIC_2014700"	2005	"2005-01-20"	1.1
"WBIC_2014700"	2005	"2005-02-15"	0.8
"WBIC_2014700"	2005	"2005-03-31"	1.4
"WBIC_2014700"	2005	"2005-04-18"	0.5
"WBIC_2014700"	2005	"2005-05-04"	0.7
"WBIC_2014700"	2005	"2005-05-18"	1
"WBIC_2014700"	2005	"2005-06-01"	0.8
"WBIC_2014700"	2005	"2005-06-16"	1.1
"WBIC_2014700"	2005	"2005-06-28"	0.9
"WBIC_2014700"	2005	"2005-07-11"	0.9
"WBIC_2014700"	2005	"2005-07-25"	1.3
"WBIC_2014700"	2005	"2005-08-08"	1
"WBIC_2014700"	2005	"2005-08-22"	1.2
"WBIC_2014700"	2005	"2005-09-08"	0.7
"WBIC_2014700"	2005	"2005-09-22"	0.8
"WBIC_2014700"	2005	"2005-10-05"	0.6
"WBIC_2014700"	2005	"2005-10-19"	0.6
"WBIC_2014700"	2005	"2005-11-17"	0.5
"WBIC_2014700"	2006	"2006-01-12"	0.8
"WBIC_2014700"	2006	"2006-02-22"	1.1
"WBIC_2014700"	2006	"2006-03-29"	1
"WBIC_2014700"	2006	"2006-04-18"	0.7
"WBIC_2014700"	2006	"2006-05-01"	0.9
"WBIC_2014700"	2006	"2006-05-18"	0.9
"WBIC_2014700"	2006	"2006-06-01"	0.6
"WBIC_2014700"	2006	"2006-06-12"	0.7
"WBIC_2014700"	2006	"2006-06-26"	0.9
"WBIC_2014700"	2006	"2006-07-11"	0.6
"WBIC_2014700"	2006	"2006-07-24"	0.5
"WBIC_2014700"	2006	"2006-08-08"	0.9
"WBIC_2014700"	2006	"2006-08-22"	1.1
"WBIC_2014700"	2006	"2006-09-07"	1.1
"WBIC_2014700"	2006	"2006-09-19"	1
"WBIC_2014700"	2006	"2006-10-02"	0.9
"WBIC_2014700"	2006	"2006-10-17"	0.7
"WBIC_2014700"	2006	"2006-11-01"	1.1
"WBIC_2014700"	2007	"2007-01-23"	0.7
"WBIC_2014700"	2007	"2007-02-21"	0.6
"WBIC_2014700"	2007	"2007-03-27"	1
"WBIC_2014700"	2007	"2007-04-25"	1
"WBIC_2014700"	2007	"2007-05-09"	1.1
"WBIC_2014700"	2007	"2007-05-22"	0.9
"WBIC_2014700"	2007	"2007-06-05"	1.3
"WBIC_2014700"	2007	"2007-06-18"	0.9
"WBIC_2014700"	2007	"2007-07-05"	1
"WBIC_2014700"	2007	"2007-07-17"	0.9
"WBIC_2014700"	2007	"2007-08-02"	1.4
"WBIC_2014700"	2007	"2007-08-13"	0.9
"WBIC_2014700"	2007	"2007-08-29"	1.1
"WBIC_2014700"	2007	"2007-09-13"	0.9
"WBIC_2014700"	2007	"2007-09-26"	0.9
"WBIC_2014700"	2007	"2007-10-09"	0.8
"WBIC_2014700"	2007	"2007-10-24"	1.1
"WBIC_2014700"	2007	"2007-11-15"	0.8
"WBIC_2014700"	2008	"2008-01-28"	1.2
"WBIC_2014700"	2008	"2008-02-25"	1.4
"WBIC_2014700"	2008	"2008-03-27"	1.1
"WBIC_2014700"	2008	"2008-05-08"	1.1
"WBIC_2014700"	2008	"2008-05-21"	0.8
"WBIC_2014700"	2008	"2008-06-03"	1.3
"WBIC_2014700"	2008	"2008-06-20"	1.5
"WBIC_2014700"	2008	"2008-06-30"	1
"WBIC_2014700"	2008	"2008-07-16"	1
"WBIC_2014700"	2008	"2008-07-28"	1
"WBIC_2014700"	2008	"2008-08-13"	1.2
"WBIC_2014700"	2008	"2008-08-26"	1.1
"WBIC_2014700"	2008	"2008-09-11"	1
"WBIC_2014700"	2008	"2008-09-23"	1.3
"WBIC_2014700"	2008	"2008-10-06"	0.8
"WBIC_2014700"	2008	"2008-10-21"	0.8
"WBIC_2014700"	2008	"2008-11-11"	1.4
"WBIC_2014700"	2009	"2009-01-22"	0.7
"WBIC_2014700"	2009	"2009-02-17"	1
"WBIC_2014700"	2009	"2009-03-25"	1
"WBIC_2014700"	2009	"2009-04-28"	0.7
"WBIC_2014700"	2009	"2009-05-14"	0.8
"WBIC_2014700"	2009	"2009-05-29"	0.6
"WBIC_2014700"	2009	"2009-06-09"	0.9
"WBIC_2014700"	2009	"2009-06-22"	0.9
"WBIC_2014700"	2009	"2009-07-06"	0.8
"WBIC_2014700"	2009	"2009-07-21"	0.8
"WBIC_2014700"	2009	"2009-08-05"	0.6
"WBIC_2014700"	2009	"2009-08-17"	1.2
"WBIC_2014700"	2009	"2009-09-02"	0.9
"WBIC_2014700"	2009	"2009-09-15"	1.7
"WBIC_2014700"	2009	"2009-09-28"	1.5
"WBIC_2014700"	2009	"2009-10-12"	1.1
"WBIC_2014700"	2009	"2009-10-27"	1.2
"WBIC_2014700"	2009	"2009-11-16"	0.8
"WBIC_2014700"	2010	"2010-01-14"	0.8
"WBIC_2014700"	2010	"2010-02-22"	1
"WBIC_2014700"	2010	"2010-04-13"	0.9
"WBIC_2014700"	2010	"2010-04-26"	1.1
"WBIC_2014700"	2010	"2010-05-11"	0.9
"WBIC_2014700"	2010	"2010-05-25"	1.1
"WBIC_2014700"	2010	"2010-06-10"	1
"WBIC_2014700"	2010	"2010-06-23"	1.2
"WBIC_2014700"	2010	"2010-07-07"	1.2
"WBIC_2014700"	2010	"2010-07-22"	1.7
"WBIC_2014700"	2010	"2010-08-03"	1.1
"WBIC_2014700"	2010	"2010-08-16"	1.1
"WBIC_2014700"	2010	"2010-09-01"	1.5
"WBIC_2014700"	2010	"2010-09-14"	1.5
"WBIC_2014700"	2010	"2010-09-28"	1.6
"WBIC_2014700"	2010	"2010-10-11"	1.2
"WBIC_2014700"	2010	"2010-10-26"	1.1
"WBIC_2014700"	2010	"2010-11-15"	1.1
"WBIC_2014700"	2011	"2011-01-24"	0.7
"WBIC_2014700"	2011	"2011-02-15"	0.6
"WBIC_2014700"	2011	"2011-03-16"	0.9
"WBIC_2014700"	2011	"2011-05-03"	0.7
"WBIC_2014700"	2011	"2011-05-18"	0.7
"WBIC_2014700"	2011	"2011-06-01"	0.6
"WBIC_2014700"	2011	"2011-06-14"	0.7
"WBIC_2014700"	2011	"2011-06-27"	0.8
"WBIC_2014700"	2011	"2011-07-13"	1
"WBIC_2014700"	2011	"2011-07-25"	1.1
"WBIC_2014700"	2011	"2011-08-09"	1.1
"WBIC_2014700"	2011	"2011-08-23"	1.1
"WBIC_2014700"	2011	"2011-09-09"	0.8
"WBIC_2014700"	2011	"2011-09-20"	1
"WBIC_2014700"	2011	"2011-10-03"	0.8
"WBIC_2014700"	2011	"2011-10-18"	0.9
"WBIC_2014700"	2011	"2011-11-01"	0.7
"WBIC_2014700"	2011	"2011-11-11"	0.7
"WBIC_2014700"	2012	"2012-01-10"	0.5
"WBIC_2014700"	2012	"2012-02-20"	0.9
"WBIC_2014700"	2012	"2012-04-02"	0.5
"WBIC_2014700"	2012	"2012-04-16"	0.7
"WBIC_2014700"	2012	"2012-05-02"	0.7
"WBIC_2014700"	2012	"2012-05-15"	0.9
"WBIC_2014700"	2012	"2012-05-30"	1.1
"WBIC_2014700"	2012	"2012-06-11"	0.7
"WBIC_2014700"	2012	"2012-06-26"	1.1
"WBIC_2014700"	2012	"2012-07-11"	1.1
"WBIC_2014700"	2012	"2012-07-23"	1.2
"WBIC_2014700"	2012	"2012-08-09"	1
"WBIC_2014700"	2012	"2012-08-21"	0.6
"WBIC_2014700"	2012	"2012-09-07"	0.9
"WBIC_2014700"	2012	"2012-09-19"	0.7
"WBIC_2014700"	2012	"2012-10-02"	0.6
"WBIC_2014700"	2012	"2012-10-16"	0.7
"WBIC_2014700"	2012	"2012-10-30"	0.9
"WBIC_2014700"	2012	"2012-11-05"	0.7
"WBIC_2014700"	2013	"2013-01-28"	0.8
"WBIC_2014700"	2013	"2013-02-18"	0.7
"WBIC_2014700"	2013	"2013-03-27"	1
"WBIC_2014700"	2013	"2013-05-13"	0.9
"WBIC_2014700"	2013	"2013-06-13"	0.7
"WBIC_2014700"	2013	"2013-06-25"	0.9
"WBIC_2014700"	2013	"2013-07-10"	0.7
"WBIC_2014700"	2013	"2013-08-06"	0.4
"WBIC_2014700"	2013	"2013-08-22"	0.6
"WBIC_2014700"	2013	"2013-09-04"	0.8
"WBIC_2014700"	2013	"2013-09-30"	0.6
"WBIC_2014700"	2013	"2013-10-29"	0.8
"WBIC_2014700"	2013	"2013-11-08"	0.7
"WBIC_2014700"	2014	"2014-01-24"	0.8
"WBIC_2014700"	2014	"2014-02-20"	1.1
"WBIC_2014700"	2014	"2014-03-28"	1
"WBIC_2014700"	2014	"2014-05-21"	0.8
"WBIC_2014700"	2014	"2014-06-03"	0.8
"WBIC_2014700"	2014	"2014-06-16"	1
"WBIC_2014700"	2014	"2014-06-30"	1
"WBIC_2014700"	2014	"2014-07-16"	0.7
"WBIC_2014700"	2014	"2014-07-29"	1.2
"WBIC_2014700"	2014	"2014-08-11"	1
"WBIC_2014700"	2014	"2014-08-25"	0.9
"WBIC_2014700"	2014	"2014-09-09"	1
"WBIC_2014700"	2014	"2014-09-23"	0.7
"WBIC_2014700"	2014	"2014-10-06"	0.8
"WBIC_2014700"	2014	"2014-10-20"	1
"WBIC_2014700"	2014	"2014-11-07"	1.2
"WBIC_2331600"	1982	"1982-01-19"	3.1
"WBIC_2331600"	1982	"1982-03-02"	5.7
"WBIC_2331600"	1982	"1982-04-06"	4.8
"WBIC_2331600"	1982	"1982-05-13"	3.3
"WBIC_2331600"	1982	"1982-05-26"	4.1
"WBIC_2331600"	1982	"1982-06-08"	4.3
"WBIC_2331600"	1982	"1982-06-22"	5.2
"WBIC_2331600"	1982	"1982-07-07"	4.6
"WBIC_2331600"	1982	"1982-07-19"	4.8
"WBIC_2331600"	1982	"1982-08-03"	3.5
"WBIC_2331600"	1982	"1982-08-17"	4.6
"WBIC_2331600"	1982	"1982-09-10"	4.1
"WBIC_2331600"	1982	"1982-09-27"	3.9
"WBIC_2331600"	1982	"1982-10-04"	4.4
"WBIC_2331600"	1982	"1982-10-21"	3.6
"WBIC_2331600"	1982	"1982-11-08"	3.6
"WBIC_2331600"	1982	"1982-11-29"	4.2
"WBIC_2331600"	1983	"1983-01-10"	5.1
"WBIC_2331600"	1983	"1983-02-16"	5.8
"WBIC_2331600"	1983	"1983-03-29"	3
"WBIC_2331600"	1983	"1983-05-09"	4.3
"WBIC_2331600"	1983	"1983-05-24"	3.7
"WBIC_2331600"	1983	"1983-06-07"	3.3
"WBIC_2331600"	1983	"1983-06-20"	5.1
"WBIC_2331600"	1983	"1983-07-06"	4.3
"WBIC_2331600"	1983	"1983-07-18"	5
"WBIC_2331600"	1983	"1983-08-03"	6
"WBIC_2331600"	1983	"1983-08-15"	4.3
"WBIC_2331600"	1983	"1983-09-27"	3.6
"WBIC_2331600"	1983	"1983-10-18"	4.2
"WBIC_2331600"	1983	"1983-11-17"	3.2
"WBIC_2331600"	1983	"1983-11-30"	3.7
"WBIC_2331600"	1984	"1984-01-09"	4
"WBIC_2331600"	1984	"1984-02-21"	5.1
"WBIC_2331600"	1984	"1984-04-11"	5.8
"WBIC_2331600"	1984	"1984-05-07"	3.9
"WBIC_2331600"	1984	"1984-05-22"	3.3
"WBIC_2331600"	1984	"1984-06-07"	4.3
"WBIC_2331600"	1984	"1984-06-19"	5.5
"WBIC_2331600"	1984	"1984-07-05"	5.2
"WBIC_2331600"	1984	"1984-07-16"	4.5
"WBIC_2331600"	1984	"1984-08-02"	5.1
"WBIC_2331600"	1984	"1984-08-15"	4.3
"WBIC_2331600"	1984	"1984-09-04"	4
"WBIC_2331600"	1984	"1984-09-26"	4
"WBIC_2331600"	1984	"1984-10-16"	3.9
"WBIC_2331600"	1984	"1984-11-06"	3.6
"WBIC_2331600"	1984	"1984-11-27"	3.4
"WBIC_2331600"	1985	"1985-01-08"	4
"WBIC_2331600"	1985	"1985-02-25"	4.9
"WBIC_2331600"	1985	"1985-03-25"	6
"WBIC_2331600"	1985	"1985-04-30"	4
"WBIC_2331600"	1985	"1985-05-13"	3.7
"WBIC_2331600"	1985	"1985-05-28"	4.4
"WBIC_2331600"	1985	"1985-06-11"	5.5
"WBIC_2331600"	1985	"1985-06-26"	4.9
"WBIC_2331600"	1985	"1985-07-08"	4.9
"WBIC_2331600"	1985	"1985-07-25"	5.4
"WBIC_2331600"	1985	"1985-08-06"	4.9
"WBIC_2331600"	1985	"1985-08-20"	4
"WBIC_2331600"	1985	"1985-09-12"	5.3
"WBIC_2331600"	1985	"1985-10-02"	4.1
"WBIC_2331600"	1985	"1985-10-21"	4
"WBIC_2331600"	1985	"1985-11-15"	3.5
"WBIC_2331600"	1986	"1986-01-09"	4.3
"WBIC_2331600"	1986	"1986-04-22"	4.8
"WBIC_2331600"	1986	"1986-05-07"	4
"WBIC_2331600"	1986	"1986-05-21"	5
"WBIC_2331600"	1986	"1986-06-04"	4.9
"WBIC_2331600"	1986	"1986-06-17"	5.1
"WBIC_2331600"	1986	"1986-06-30"	4.7
"WBIC_2331600"	1986	"1986-07-15"	4
"WBIC_2331600"	1986	"1986-07-28"	4.8
"WBIC_2331600"	1986	"1986-08-12"	3.8
"WBIC_2331600"	1986	"1986-08-29"	3.4
