"MonitoringLocationIdentifier","LatitudeMeasure","LongitudeMeasure","id"
"WIDNR_WQX-10038255",46.23783,-89.97373,13343174
"WIDNR_WQX-10038261",45.96517,-88.42264,14445838
"WIDNR_WQX-10038263",43.862286,-88.20345,12176166
"WIDNR_WQX-10038268",43.936974,-88.79185,6864745
"WIDNR_WQX-10038327",44.55967,-88.04521,13064239
"WIDNR_WQX-10038328",44.55972,-88.04735,13064239
"WIDNR_WQX-10038343",43.41977,-89.73538,13653704
"WIDNR_WQX-10038344",43.424393,-89.73135,13653704
"WIDNR_WQX-10038345",43.422676,-89.73316,13653704
"WIDNR_WQX-10038346",43.422634,-89.72909,13653704
"WIDNR_WQX-10038347",43.422054,-89.73119,13653704
"WIDNR_WQX-10038348",43.421146,-89.72849,13653704
"WIDNR_WQX-10038349",43.421146,-89.73364,13653704
"WIDNR_WQX-10038350",43.420216,-89.732635,13653704
"WIDNR_WQX-10038351",43.418915,-89.733955,13653704
"WIDNR_WQX-10038353",43.41953,-89.72892,13653704
"WIDNR_WQX-10038354",43.417618,-89.73513,13653704
"WIDNR_WQX-10038356",43.41801,-89.72948,13653704
"WIDNR_WQX-10038393",43.41716,-89.728035,13653704
"WIDNR_WQX-100384",45.034588,-92.59848,13105359
"WIDNR_WQX-10038426",44.954205,-87.821724,13063607
"WIDNR_WQX-10038429",43.41633,-89.729195,13653704
"WIDNR_WQX-10038431",43.415222,-89.73564,13653704
"WIDNR_WQX-10038432",43.41487,-89.72848,13653704
"WIDNR_WQX-10038433",43.41305,-89.7332,13653704
"WIDNR_WQX-10038434",43.413433,-89.72851,13653704
"WIDNR_WQX-10038435",43.413616,-89.735504,13653704
"WIDNR_WQX-10038436",43.411232,-89.73268,13653704
"WIDNR_WQX-10038437",43.411972,-89.72814,13653704
"WIDNR_WQX-10038438",43.411507,-89.73503,13653704
"WIDNR_WQX-10038439",43.410896,-89.73021,13653704
"WIDNR_WQX-10038440",43.42092,-89.73035,13653704
"WIDNR_WQX-10038455",44.66408,-88.00518,120054551
"WIDNR_WQX-10038457",44.67774,-87.99674,120054551
"WIDNR_WQX-10038482",45.195114,-88.019875,6819756
"WIDNR_WQX-100385",44.866166,-87.260027,13062939
"WIDNR_WQX-10038514",45.33944,-92.590355,2646936
"WIDNR_WQX-10038525",43.338028,-89.01014,13284220
"WIDNR_WQX-10038546",46.38177,-91.78432,13119008
"WIDNR_WQX-10038557",46.39507,-91.779625,13119008
"WIDNR_WQX-10038559",46.386234,-91.771065,13119008
"WIDNR_WQX-10038564",46.277634,-91.774576,13119010
"WIDNR_WQX-10038570",46.27312,-91.77676,2260767
"WIDNR_WQX-10038572",46.27699,-91.788666,13119010
"WIDNR_WQX-10038573",46.288017,-91.91069,13119018
"WIDNR_WQX-10038575",46.28853,-91.774734,2260767
"WIDNR_WQX-10038579",46.279182,-91.44485,13118606
"WIDNR_WQX-10038585",46.2987,-91.761024,13119014
"WIDNR_WQX-10038587",46.292393,-91.770836,2260767
"WIDNR_WQX-10038606",43.7877,-89.3369,6866497
"WIDNR_WQX-10038607",43.772682,-89.41627,6866497
"WIDNR_WQX-10038608",43.747166,-89.26855,14709458
"WIDNR_WQX-10038609",43.75139,-89.20361,6866527
"WIDNR_WQX-10038683",44.82413,-88.30996,13064337
"WIDNR_WQX-10038725",45.45486,-88.83298,9026377
"WIDNR_WQX-10038766",46.037434,-89.15191,13391717
"WIDNR_WQX-10038768",46.11761,-89.1595,13391597
"WIDNR_WQX-10038793",43.37101,-88.02097,12162904
"WIDNR_WQX-10038799",44.19084,-88.471924,120052443
"WIDNR_WQX-10038800",44.19282,-88.47281,120052443
"WIDNR_WQX-10038824",44.19308,-88.4723,120052443
"WIDNR_WQX-10038825",44.204643,-88.458664,120052443
"WIDNR_WQX-10038940",43.069324,-88.39838,13290920
"WIDNR_WQX-10038941",43.92326,-87.93298,12175132
"WIDNR_WQX-10038942",46.17758,-90.98309,13117638
"WIDNR_WQX-10038949",42.617428,-88.58435,13294928
"WIDNR_WQX-10038981",45.875736,-91.45267,13120978
"WIDNR_WQX-10038983",45.878765,-91.467415,13120978
"WIDNR_WQX-10038984",45.876534,-91.46754,13120978
"WIDNR_WQX-10038985",45.90556,-91.47816,13120978
"WIDNR_WQX-10038997",46.196793,-89.718285,6792409
"WIDNR_WQX-10039023",45.885864,-91.249176,13121060
"WIDNR_WQX-10039024",45.95692,-91.39762,13120918
"WIDNR_WQX-10039026",45.83796,-91.333885,13121136
"WIDNR_WQX-10039028",45.912357,-91.3693,13121014
"WIDNR_WQX-10039029",45.98275,-91.32075,13120868
"WIDNR_WQX-10039030",45.94818,-91.27214,13120944
"WIDNR_WQX-10039031",45.978924,-91.2957,13120882
"WIDNR_WQX-10039033",46.01892,-91.33155,13118872
"WIDNR_WQX-10039034",45.99568,-91.325134,167800983
"WIDNR_WQX-10039052",45.911633,-91.44254,13120978
"WIDNR_WQX-10039053",45.90846,-91.31844,13121028
"WIDNR_WQX-10039056",45.885628,-91.464005,13120978
"WIDNR_WQX-10039065",45.80984,-91.875595,2264197
"WIDNR_WQX-10039066",45.810574,-91.875854,2264197
"WIDNR_WQX-10039067",45.807526,-91.86983,13351410
"WIDNR_WQX-10039068",45.810677,-91.87669,13351410
"WIDNR_WQX-10039069",45.80464,-91.882034,13351410
"WIDNR_WQX-10039092",43.109165,-88.45389,13290880
"WIDNR_WQX-10039093",45.870556,-89.69111,13393881
"WIDNR_WQX-10039137",45.257748,-91.14953,13124080
"WIDNR_WQX-10039138",45.56961,-92.291985,2267435
"WIDNR_WQX-10039141",44.814236,-88.3962,6800772
"WIDNR_WQX-10039181",43.17921,-89.35672,14711418
"WIDNR_WQX-10039184",43.17637,-89.36049,14711418
"WIDNR_WQX-10039215",43.987694,-87.872154,12175084
"WIDNR_WQX-10039220",44.191044,-88.468956,120052443
"WIDNR_WQX-10039221",44.20269,-88.47373,120052443
"WIDNR_WQX-10039222",44.201717,-88.473816,120052443
"WIDNR_WQX-10039223",44.200626,-88.47346,120052443
"WIDNR_WQX-10039224",44.201912,-88.47199,120052443
"WIDNR_WQX-10039225",44.22619,-88.462105,120052443
"WIDNR_WQX-10039226",44.22044,-88.461845,120052443
"WIDNR_WQX-10039227",44.21788,-88.46491,120052443
"WIDNR_WQX-10039262",44.19087,-88.47324,120052443
"WIDNR_WQX-10039268",44.191067,-88.47319,120052443
"WIDNR_WQX-10039269",44.194244,-88.47081,120052443
"WIDNR_WQX-10039270",44.190792,-88.47204,120052443
"WIDNR_WQX-10039271",44.191044,-88.471146,120052443
"WIDNR_WQX-10039273",44.79987,-88.43784,9029807
"WIDNR_WQX-10039283",44.195835,-88.471954,120052443
"WIDNR_WQX-10039284",44.191765,-88.47342,120052443
"WIDNR_WQX-10039285",44.191628,-88.47265,120052443
"WIDNR_WQX-10039286",44.19152,-88.47148,120052443
"WIDNR_WQX-10039287",44.194126,-88.471664,120052443
"WIDNR_WQX-10039302",44.193924,-88.47212,120052443
"WIDNR_WQX-10039311",44.196857,-88.46704,120052443
"WIDNR_WQX-10039313",44.2026,-88.47293,120052443
"WIDNR_WQX-10039321",44.203415,-88.47164,120052443
"WIDNR_WQX-10039323",44.208916,-88.467606,120052443
"WIDNR_WQX-10039325",44.20925,-88.46463,120052443
"WIDNR_WQX-10039326",44.211975,-88.46567,120052443
"WIDNR_WQX-10039328",44.214485,-88.46558,120052443
"WIDNR_WQX-10039340",44.224567,-88.45561,120052443
"WIDNR_WQX-10039341",44.22816,-88.45351,120052443
"WIDNR_WQX-10039342",44.211113,-88.46027,120052443
"WIDNR_WQX-10039343",44.225143,-88.45822,120052443
"WIDNR_WQX-10039344",44.224163,-88.4544,120052443
"WIDNR_WQX-10039354",44.22739,-88.45026,120052443
"WIDNR_WQX-10039358",44.227818,-88.451805,120052443
"WIDNR_WQX-10039360",44.228786,-88.45572,120052443
"WIDNR_WQX-10039375",44.23128,-88.45027,120052443
"WIDNR_WQX-10039377",44.21278,-88.45863,120052443
"WIDNR_WQX-10039386",44.213676,-88.46029,120052443
"WIDNR_WQX-10039389",44.21405,-88.46232,120052443
"WIDNR_WQX-10039395",44.218876,-88.457695,120052443
"WIDNR_WQX-10039396",44.219013,-88.45968,120052443
"WIDNR_WQX-10039400",44.21977,-88.46186,120052443
"WIDNR_WQX-10039402",44.220318,-88.46552,120052443
"WIDNR_WQX-10039403",44.225582,-88.45948,120052443
"WIDNR_WQX-10039404",44.22683,-88.46301,120052443
"WIDNR_WQX-10039405",44.229733,-88.46164,120052443
"WIDNR_WQX-10039406",44.229736,-88.46019,120052443
"WIDNR_WQX-10039415",44.21113,-88.45843,120052443
"WIDNR_WQX-10039416",44.20628,-88.462135,120052443
"WIDNR_WQX-10039417",44.209435,-88.46193,120052443
"WIDNR_WQX-10039418",44.193073,-88.473076,120052443
"WIDNR_WQX-10039420",44.193977,-88.47228,120052443
"WIDNR_WQX-100395",44.195962,-90.35192,120055285
"WIDNR_WQX-10039519",44.191566,-88.47114,120052443
"WIDNR_WQX-10039520",44.19123,-88.4727,120052443
"WIDNR_WQX-10039521",44.19264,-88.472725,120052443
"WIDNR_WQX-10039522",44.197155,-88.46917,120052443
"WIDNR_WQX-10039523",44.200935,-88.47232,120052443
"WIDNR_WQX-10039524",44.214745,-88.466606,120052443
"WIDNR_WQX-10039525",44.212093,-88.46678,120052443
"WIDNR_WQX-10039526",44.210358,-88.46733,120052443
"WIDNR_WQX-10039527",44.235847,-88.45118,120052443
"WIDNR_WQX-10039528",44.219604,-88.46331,120052443
"WIDNR_WQX-10039529",44.229637,-88.458115,120052443
"WIDNR_WQX-10039531",44.23569,-88.44962,120052443
"WIDNR_WQX-10039535",44.19539,-88.46892,120052443
"WIDNR_WQX-10039536",44.19111,-88.467834,120052443
"WIDNR_WQX-10039537",44.2053,-88.46156,120052443
"WIDNR_WQX-10039539",44.198097,-88.47077,120052443
"WIDNR_WQX-10039550",44.892544,-88.28486,6810888
"WIDNR_WQX-10039551",44.90824,-88.221535,6810856
"WIDNR_WQX-10039552",44.87665,-88.319466,6810930
"WIDNR_WQX-10039554",44.72086,-88.88845,9029847
"WIDNR_WQX-10039565",43.002735,-88.45679,14767556
"WIDNR_WQX-10039611",45.042515,-88.14088,14725948
"WIDNR_WQX-10039614",45.045933,-88.20176,14725958
"WIDNR_WQX-10039616",44.97226,-88.44823,13064287
"WIDNR_WQX-10039621",45.35779,-92.3521,2646764
"WIDNR_WQX-10039632",45.317127,-92.35501,2646764
"WIDNR_WQX-10039633",45.07611,-87.123055,13062775
"WIDNR_WQX-10039639",44.193832,-88.471664,120052443
"WIDNR_WQX-10039642",44.19472,-88.47209,120052443
"WIDNR_WQX-10039644",44.19154,-88.47387,120052443
"WIDNR_WQX-10039646",44.20331,-88.46253,120052443
"WIDNR_WQX-10039722",43.88389,-89.2457,14709426
"WIDNR_WQX-10039738",43.549088,-89.442726,14708614
"WIDNR_WQX-10039739",43.548717,-89.44291,14708614
"WIDNR_WQX-10039740",43.548737,-89.44298,14708614
"WIDNR_WQX-10039741",43.548336,-89.44318,14708614
"WIDNR_WQX-10039742",43.548347,-89.44323,14708614
"WIDNR_WQX-10039743",43.54796,-89.44346,14708614
"WIDNR_WQX-10039744",43.54758,-89.44363,14708614
"WIDNR_WQX-10039745",43.547585,-89.44369,14708614
"WIDNR_WQX-10039746",43.54714,-89.443954,14708614
"WIDNR_WQX-10039772",45.88444,-92.08897,2266291
"WIDNR_WQX-10039814",45.902504,-89.70361,13393743
"WIDNR_WQX-10039836",43.12583,-88.51639,13290818
"WIDNR_WQX-10039839",45.922436,-89.238945,13393717
"WIDNR_WQX-10039840",46.021355,-89.27422,13391827
"WIDNR_WQX-10039846",45.593056,-91.91889,13078961
"WIDNR_WQX-10039853",45.82225,-92.212776,2266515
"WIDNR_WQX-10039865",43.09484,-88.39159,13290910
"WIDNR_WQX-10039867",43.09498,-88.39171,13290910
"WIDNR_WQX-10039868",43.1619,-88.35409,13290768
"WIDNR_WQX-10039872",42.51363,-88.27399,120052610
"WIDNR_WQX-10039873",42.51454,-88.27438,120052610
"WIDNR_WQX-10039874",42.51309,-88.2746,120052610
"WIDNR_WQX-10039877",44.246387,-91.51139,120050452
"WIDNR_WQX-10039879",44.24389,-91.50833,120050452
"WIDNR_WQX-10039881",42.647106,-89.413188,13424979
"WIDNR_WQX-10039885",43.3523,-89.5721,13631537
"WIDNR_WQX-10039886",44.245834,-91.51083,120050452
"WIDNR_WQX-10039887",44.244167,-91.511665,120050452
"WIDNR_WQX-10039889",44.244167,-91.513885,120050452
"WIDNR_WQX-10039890",44.245556,-91.513054,120050452
"WIDNR_WQX-10039893",45.42267,-91.49117,13081105
"WIDNR_WQX-10039894",45.82333,-91.559,13121154
"WIDNR_WQX-100399",45.947629,-91.271888,13120944
"WIDNR_WQX-10039900",43.942932,-88.78196,6864745
"WIDNR_WQX-10039901",43.942596,-88.78055,13289960
"WIDNR_WQX-10039902",43.942978,-88.782425,6864745
"WIDNR_WQX-10039903",43.942932,-88.78196,6864745
"WIDNR_WQX-10039904",43.942596,-88.78055,13289960
"WIDNR_WQX-10039905",43.890812,-88.80997,13289968
"WIDNR_WQX-10039917",44.879444,-90.27167,14732664
"WIDNR_WQX-10039924",46.93239,-90.93181,6791017
"WIDNR_WQX-10039943",44.92259,-91.28105,13105755
"WIDNR_WQX-10039945",44.91408,-91.30881,13105777
"WIDNR_WQX-10039972",44.298836,-91.230225,2731824
"WIDNR_WQX-10039974",43.9123,-91.27072,2454752
"WIDNR_WQX-10039975",43.91218,-91.25682,2454752
"WIDNR_WQX-10039976",43.90511,-91.24924,2454752
"WIDNR_WQX-10039977",43.91304,-91.25969,2454752
"WIDNR_WQX-10039978",43.91354,-91.2654,2454752
"WIDNR_WQX-10039979",43.90547,-91.25012,2454752
"WIDNR_WQX-10039985",43.956635,-91.341115,13335378
"WIDNR_WQX-10039999",44.89623,-88.49587,6810864
"WIDNR_WQX-10040051",44.520462,-89.27852,9032833
"WIDNR_WQX-10040053",44.637936,-89.41577,14701842
"WIDNR_WQX-10040054",44.435425,-89.39416,9035803
"WIDNR_WQX-10040057",44.535477,-89.5622,14701926
"WIDNR_WQX-10040059",44.457226,-89.28206,9035759
"WIDNR_WQX-10040142",45.285297,-88.720894,14725474
"WIDNR_WQX-10040163",43.749493,-89.14317,6866527
"WIDNR_WQX-10040185",45.90874,-89.4785,13393637
"WIDNR_WQX-10040186",45.90836,-89.4779,13393637
"WIDNR_WQX-10040187",45.9084,-89.4767,13393637
"WIDNR_WQX-10040188",45.90867,-89.4755,13393637
"WIDNR_WQX-10040191",45.926712,-89.23814,13396007
"WIDNR_WQX-10040192",45.92679,-89.23774,13396007
"WIDNR_WQX-10040193",45.926903,-89.237366,13396007
"WIDNR_WQX-10040194",45.927048,-89.23706,13396007
"WIDNR_WQX-10040209",43.049767,-89.43207,14711430
"WIDNR_WQX-10040213",46.11018,-89.22855,14445644
"WIDNR_WQX-100404",44.363686,-89.971476,120054571
"WIDNR_WQX-10040413",45.934277,-91.73188,13351338
"WIDNR_WQX-10040417",45.934387,-91.73114,13351338
"WIDNR_WQX-10040521",45.00498,-91.85028,120053694
"WIDNR_WQX-10040550",45.284576,-87.91997,13062765
"WIDNR_WQX-10040552",43.495327,-88.66337,14767394
"WIDNR_WQX-10040563",46.29144,-91.77203,2260767
"WIDNR_WQX-100406",46.332727,-90.769921,1813615
"WIDNR_WQX-10040646",42.611786,-90.66442,13323226
"WIDNR_WQX-100407",46.461934,-90.20088,1813497
"WIDNR_WQX-10040705",43.78802,-89.611115,6866491
"WIDNR_WQX-10040760",43.982834,-89.79708,14708474
"WIDNR_WQX-10040770",43.823837,-91.24701,13335384
"WIDNR_WQX-10040779",44.211693,-89.88992,120052587
"WIDNR_WQX-10040790",44.668,-87.99982,120054551
"WIDNR_WQX-10040819",46.217777,-91.87666,1849589
"WIDNR_WQX-10040828",46.206944,-91.867226,1849589
"WIDNR_WQX-10040830",46.226665,-91.85833,1849589
"WIDNR_WQX-10040832",43.861073,-88.97774,13289980
"WIDNR_WQX-10040837",43.064804,-88.3987,13290920
"WIDNR_WQX-10040855",46.086388,-90.26056,13345552
"WIDNR_WQX-10040858",45.63236,-89.34643,13395097
"WIDNR_WQX-10040872",43.107224,-90.87722,13625273
"WIDNR_WQX-10040881",46.32201,-91.803696,2260767
"WIDNR_WQX-10040888",43.049835,-89.33689,120052351
"WIDNR_WQX-10040889",43.034996,-89.32185,120052351
"WIDNR_WQX-10040940",43.865524,-89.59891,6866429
"WIDNR_WQX-10040950",45.981667,-90.5175,13349262
"WIDNR_WQX-10040954",45.9475,-90.51833,13349262
"WIDNR_WQX-10040955",45.96417,-90.52611,13349262
"WIDNR_WQX-10040956",45.985554,-90.50667,13349262
"WIDNR_WQX-10040970",45.569878,-92.50204,2644102
"WIDNR_WQX-10041014",46.087124,-89.89994,14445662
"WIDNR_WQX-10041015",46.093204,-89.9,14445662
"WIDNR_WQX-10041016",46.084984,-89.89101,14445662
"WIDNR_WQX-10041017",46.093994,-89.88171,14445662
"WIDNR_WQX-10041018",46.085426,-89.889984,14445662
"WIDNR_WQX-10041019",46.079586,-89.87915,14445662
"WIDNR_WQX-10041020",46.078423,-89.89956,14445662
"WIDNR_WQX-10041039",44.8485,-87.3834,13062951
"WIDNR_WQX-10041040",44.846966,-87.38321,13062951
"WIDNR_WQX-10041098",43.05522,-87.96774,12162314
"WIDNR_WQX-10041099",43.05454,-87.96757,12162314
"WIDNR_WQX-10041100",43.054733,-87.96713,12162314
"WIDNR_WQX-10041107",42.972897,-87.93634,12164188
"WIDNR_WQX-10041108",42.97147,-87.93651,12164188
"WIDNR_WQX-10041110",42.97237,-87.93813,12164188
"WIDNR_WQX-10041115",43.046577,-87.89391,12177402
"WIDNR_WQX-10041123",43.735836,-88.99652,6864901
"WIDNR_WQX-10041124",43.735615,-88.99538,6864901
"WIDNR_WQX-10041125",43.735764,-88.993286,6864901
"WIDNR_WQX-10041126",43.73603,-88.99075,6864901
"WIDNR_WQX-10041127",43.73601,-88.98748,6864901
"WIDNR_WQX-10041128",43.737686,-88.982895,6864901
"WIDNR_WQX-10041129",43.736126,-88.99535,6864901
"WIDNR_WQX-10041130",43.735413,-88.99725,6864901
"WIDNR_WQX-10041131",43.73459,-88.9965,6864901
"WIDNR_WQX-10041132",43.732605,-88.994576,6864901
"WIDNR_WQX-10041133",43.73168,-88.992584,6864901
"WIDNR_WQX-10041134",43.733345,-88.9746,6864901
"WIDNR_WQX-10041135",43.734695,-88.97454,6864901
"WIDNR_WQX-10041136",43.744442,-88.98485,6864901
"WIDNR_WQX-10041137",43.744644,-88.98354,6864901
"WIDNR_WQX-10041138",43.743534,-88.98392,6864901
"WIDNR_WQX-10041139",43.73287,-88.99108,6864901
"WIDNR_WQX-10041146",43.371166,-89.553604,13631537
"WIDNR_WQX-10041149",43.754555,-87.97604,12175170
"WIDNR_WQX-10041150",43.74868,-87.97102,12175170
"WIDNR_WQX-10041157",46.20583,-91.88622,1849589
"WIDNR_WQX-10041158",46.21195,-91.88076,1849589
"WIDNR_WQX-10041159",46.217777,-91.876595,1849589
"WIDNR_WQX-10041160",43.4025,-88.254444,12162854
"WIDNR_WQX-10041175",45.323696,-92.42003,2646860
"WIDNR_WQX-10041178",45.20932,-88.20427,14725896
"WIDNR_WQX-10041211",43.55404,-89.439606,14708614
"WIDNR_WQX-10041212",43.554024,-89.43952,14708614
"WIDNR_WQX-10041213",43.55401,-89.43944,14708614
"WIDNR_WQX-10041214",43.552723,-89.440445,14708614
"WIDNR_WQX-10041215",43.5527,-89.44036,14708614
"WIDNR_WQX-10041217",43.552685,-89.4403,14708614
"WIDNR_WQX-10041218",43.551247,-89.441376,14708614
"WIDNR_WQX-10041219",43.551216,-89.44131,14708614
"WIDNR_WQX-10041220",43.55118,-89.441246,14708614
"WIDNR_WQX-10041221",43.549973,-89.44216,14708614
"WIDNR_WQX-10041222",43.549953,-89.4421,14708614
"WIDNR_WQX-10041224",43.54838,-89.44318,14708614
"WIDNR_WQX-10041225",43.54836,-89.443115,14708614
"WIDNR_WQX-10041226",43.5471,-89.44393,14708614
"WIDNR_WQX-10041263",45.581345,-91.9257,13078961
"WIDNR_WQX-10041267",45.58663,-91.91766,13078961
"WIDNR_WQX-10041272",45.469135,-88.28504,14725784
"WIDNR_WQX-10041279",45.32563,-88.11637,14725880
"WIDNR_WQX-10041288",45.316383,-88.33002,14725882
"WIDNR_WQX-10041300",45.9463,-92.5378,2266091
"WIDNR_WQX-10041306",43.547108,-89.444,14708614
"WIDNR_WQX-10041314",45.921577,-89.45766,13393637
"WIDNR_WQX-10041315",45.921486,-89.457634,13393637
"WIDNR_WQX-10041317",45.921646,-89.45773,13393637
"WIDNR_WQX-10041431",42.61639,-88.59556,13294928
"WIDNR_WQX-10041466",45.60515,-92.411571,2643994
"WIDNR_WQX-10041471",45.9058,-91.4618,13121022
"WIDNR_WQX-10041517",43.04091,-89.32915,14711434
"WIDNR_WQX-10041518",43.037186,-89.31273,120052351
"WIDNR_WQX-10041519",43.038376,-89.31565,120052351
"WIDNR_WQX-10041520",43.041103,-89.32278,120052351
"WIDNR_WQX-10041521",43.038033,-89.31932,120052351
"WIDNR_WQX-10041524",45.741714,-91.909996,2264553
"WIDNR_WQX-10041525",45.73915,-91.90155,2264553
"WIDNR_WQX-10041526",45.744205,-91.88409,2264553
"WIDNR_WQX-10041527",45.72886,-91.8886,2264553
"WIDNR_WQX-10041528",45.72106,-91.89965,2264553
"WIDNR_WQX-10041529",45.73226,-91.912254,2264553
"WIDNR_WQX-100416",43.083933,-88.695475,14767532
"WIDNR_WQX-10041611",45.9033,-89.4521,13393637
"WIDNR_WQX-10041612",45.9219,-89.4607,13393637
"WIDNR_WQX-10041636",43.794434,-89.04105,120052176
"WIDNR_WQX-10041638",43.807415,-89.0016,120052176
"WIDNR_WQX-10041639",43.818516,-88.97929,120052176
"WIDNR_WQX-10041640",43.825684,-88.95147,120052176
"WIDNR_WQX-10041641",43.8271,-88.94785,120052176
"WIDNR_WQX-10041642",43.8278,-88.94833,120052176
"WIDNR_WQX-10041643",43.82815,-88.94833,120052176
"WIDNR_WQX-10041644",43.827816,-88.9446,120052176
"WIDNR_WQX-10041645",43.827168,-88.944,120052176
"WIDNR_WQX-10041646",43.827934,-88.937836,120052176
"WIDNR_WQX-10041647",43.789684,-89.05715,120052176
"WIDNR_WQX-10041648",43.788616,-89.05762,120052176
"WIDNR_WQX-10041649",43.788918,-89.05856,120052176
"WIDNR_WQX-10041650",43.78858,-89.05883,120052176
"WIDNR_WQX-10041651",43.78855,-89.0586,120052176
"WIDNR_WQX-10041652",43.790882,-89.0548,120052176
"WIDNR_WQX-10041653",43.791283,-89.054214,120052176
"WIDNR_WQX-10041654",43.78965,-89.05338,120052176
"WIDNR_WQX-10041655",43.790283,-89.05113,120052176
"WIDNR_WQX-10041656",43.78908,-89.05621,120052176
"WIDNR_WQX-10041659",43.803635,-88.99413,120052176
"WIDNR_WQX-10041660",43.803818,-88.99427,120052176
"WIDNR_WQX-10041661",43.80385,-88.994385,120052176
"WIDNR_WQX-10041664",43.804565,-88.99482,120052176
"WIDNR_WQX-10041665",43.804085,-88.996,120052176
"WIDNR_WQX-10041666",43.8107,-89.03257,120052176
"WIDNR_WQX-10041667",43.81075,-89.0326,120052176
"WIDNR_WQX-10041668",43.81155,-89.03157,120052176
"WIDNR_WQX-10041669",43.8106,-89.03112,120052176
"WIDNR_WQX-10041670",43.810665,-89.02975,120052176
"WIDNR_WQX-10041671",43.8108,-89.028114,120052176
"WIDNR_WQX-10041672",43.810467,-89.02623,120052176
"WIDNR_WQX-10041673",43.81122,-89.02413,120052176
"WIDNR_WQX-10041674",43.811466,-89.0223,120052176
"WIDNR_WQX-10041675",43.81025,-89.0179,120052176
"WIDNR_WQX-10041676",43.823116,-88.98157,120052176
"WIDNR_WQX-10041677",43.825783,-88.98195,120052176
"WIDNR_WQX-10041678",43.82575,-88.98247,120052176
"WIDNR_WQX-10041679",43.827015,-88.982185,120052176
"WIDNR_WQX-10041680",43.8279,-88.98302,120052176
"WIDNR_WQX-10041681",43.828518,-88.98382,120052176
"WIDNR_WQX-10041682",43.82892,-88.9838,120052176
"WIDNR_WQX-10041744",43.7893,-89.058,120052176
"WIDNR_WQX-10041745",43.0675,-88.3228,14767156
"WIDNR_WQX-10041747",43.5807,-88.9407,13281252
"WIDNR_WQX-10041748",43.1236,-88.5106,13290818
"WIDNR_WQX-10041753",45.2563,-91.4477,13124182
"WIDNR_WQX-10041754",45.2498,-91.4109,13124170
"WIDNR_WQX-10041756",44.0396,-88.5673,6863055
"WIDNR_WQX-10041762",45.244457,-88.602999,6808380
"WIDNR_WQX-10041763",45.240581,-88.628697,6808388
"WIDNR_WQX-10041791",42.7528,-87.8236,12168903
"WIDNR_WQX-10041792",42.7557,-87.825,12168903
"WIDNR_WQX-10041800",44.330117,-89.182102,9035981
"WIDNR_WQX-10041803",43.909125,-89.585819,6866377
"WIDNR_WQX-10041804",43.910374,-89.588928,6866375
"WIDNR_WQX-10041806",43.9811,-89.510181,6866313
"WIDNR_WQX-10041815",44.652992,-89.790079,14732032
"WIDNR_WQX-10041846",44.4833,-89.2152,9035717
"WIDNR_WQX-10041851",45.5035,-89.7318,120052157
"WIDNR_WQX-10041913",45.709618,-89.700014,13394761
"WIDNR_WQX-10041934",43.864202,-88.208642,12176166
"WIDNR_WQX-10041935",43.867936,-88.211678,12176166
"WIDNR_WQX-10041936",43.862041,-88.203643,12176166
"WIDNR_WQX-10041937",43.860769,-88.207511,12176166
"WIDNR_WQX-10041950",45.2489,-91.4555,13124182
"WIDNR_WQX-10041951",42.8448,-88.4467,14767720
"WIDNR_WQX-10041997",45.7879,-92.4132,2266663
"WIDNR_WQX-10042003",46.089029,-91.91828,1850033
"WIDNR_WQX-10042006",43.932017,-89.574255,6866363
"WIDNR_WQX-10042009",43.80224,-89.35422,6866483
"WIDNR_WQX-10042010",46.086434,-91.929779,1850039
"WIDNR_WQX-10042035",44.827716,-88.49353,9029767
"WIDNR_WQX-10042036",44.828553,-88.488992,9029767
"WIDNR_WQX-10042037",44.825466,-88.493447,9029767
"WIDNR_WQX-10042038",44.825092,-88.488555,9029767
"WIDNR_WQX-10042052",43.806319,-89.062771,120052176
"WIDNR_WQX-10042053",43.805906,-89.066206,120052176
"WIDNR_WQX-10042054",43.806986,-89.064306,120052176
"WIDNR_WQX-10042056",44.617099,-89.242601,9032673
"WIDNR_WQX-10042057",44.618981,-89.246807,9032673
"WIDNR_WQX-10042058",44.618032,-89.238125,9032673
"WIDNR_WQX-10042059",44.123948,-89.219624,9036249
"WIDNR_WQX-10042060",44.124613,-89.21517,9036249
"WIDNR_WQX-10042061",44.120257,-89.207653,9036249
"WIDNR_WQX-10042062",44.11913,-89.209028,9036249
"WIDNR_WQX-10042063",44.118336,-89.206143,9036249
"WIDNR_WQX-10042064",44.116212,-89.203872,9036249
"WIDNR_WQX-10042065",44.114474,-89.203558,9036249
"WIDNR_WQX-10042066",45.240638,-88.348239,6808374
"WIDNR_WQX-10042067",45.241169,-88.349223,6808374
"WIDNR_WQX-10042068",45.239886,-88.349171,6808374
"WIDNR_WQX-10042069",45.240506,-88.350522,6808374
"WIDNR_WQX-10042070",43.843482,-88.964092,6864789
"WIDNR_WQX-10042071",43.842892,-88.965134,6864789
"WIDNR_WQX-10042072",43.845574,-88.96532,6864789
"WIDNR_WQX-10042073",43.845963,-88.967012,6864789
"WIDNR_WQX-10042074",43.84646,-88.96214,6864789
"WIDNR_WQX-10042075",43.847372,-88.963553,6864789
"WIDNR_WQX-10042077",42.880764,-88.571034,13294582
